cell,cycle_name,rpt_group,rpt_index,cycle_number,num_cycles_increment,capacity_mAh,capacity_Ah,temp_mean,temp_max,pmax_full_27_36,pmax_voltage_full_27_36,ic_area_full_27_36,ic_mean_full_27_36,ic_std_full_27_36,peak_width_full_27_36,q_delta_window_full_27_36,charge_time_window_full_27_36,dva_mean_full_27_36,dva_std_full_27_36,dva_abs_mean_full_27_36,temp_mean_window_full_27_36,temp_max_window_full_27_36,pmax_medium_32_35,pmax_voltage_medium_32_35,ic_area_medium_32_35,ic_mean_medium_32_35,ic_std_medium_32_35,peak_width_medium_32_35,q_delta_window_medium_32_35,charge_time_window_medium_32_35,dva_mean_medium_32_35,dva_std_medium_32_35,dva_abs_mean_medium_32_35,temp_mean_window_medium_32_35,temp_max_window_medium_32_35,pmax_narrow_33_345,pmax_voltage_narrow_33_345,ic_area_narrow_33_345,ic_mean_narrow_33_345,ic_std_narrow_33_345,peak_width_narrow_33_345,q_delta_window_narrow_33_345,charge_time_window_narrow_33_345,dva_mean_narrow_33_345,dva_std_narrow_33_345,dva_abs_mean_narrow_33_345,temp_mean_window_narrow_33_345,temp_max_window_narrow_33_345,pmax_paper_335_350,pmax_voltage_paper_335_350,ic_area_paper_335_350,ic_mean_paper_335_350,ic_std_paper_335_350,peak_width_paper_335_350,q_delta_window_paper_335_350,charge_time_window_paper_335_350,dva_mean_paper_335_350,dva_std_paper_335_350,dva_abs_mean_paper_335_350,temp_mean_window_paper_335_350,temp_max_window_paper_335_350,pmax_very_narrow_335_340,pmax_voltage_very_narrow_335_340,ic_area_very_narrow_335_340,ic_mean_very_narrow_335_340,ic_std_very_narrow_335_340,peak_width_very_narrow_335_340,q_delta_window_very_narrow_335_340,charge_time_window_very_narrow_335_340,dva_mean_very_narrow_335_340,dva_std_very_narrow_335_340,dva_abs_mean_very_narrow_335_340,temp_mean_window_very_narrow_335_340,temp_max_window_very_narrow_335_340,soh,pmax_norm_full_27_36,pmax_norm_medium_32_35,pmax_norm_narrow_33_345,pmax_norm_paper_335_350,pmax_norm_very_narrow_335_340,soh_rolling_median,soh_outlier,soh_delta
Cell52,rpt_0006,3.0,6,322.0,66.0,1194.20995555556,1.19420995555556,,,11.668057168323553,3.3890186372745488,0.9151168044403737,1.0147941706449832,2.2259529856761926,0.05587454909819645,0.8192099351879282,32261.200000000066,3.0192313412186866,17.651500790525432,11.265337484587054,,,17.323650139466825,3.361014829659319,0.9427070572710385,3.421936576274175,4.218108736347028,0.0871162324649295,0.809283287564488,31839.70000000003,-0.8646675141649051,10.978598214960654,4.088221144607514,,,19.470607032471825,3.3670446893787576,0.8104408562124717,6.48339530652301,5.429602615752442,0.07955310621242484,0.817339877540628,31335.000000000022,1.4128492089831177,6.723480320181439,2.4136830815567807,,,19.427057030920388,3.36681122244489,0.7659225537666027,5.702209962951464,5.739403959868396,0.08375591182364728,0.8347447164678168,30237.60000000002,0.9182759852998272,6.109970959550858,3.148038687773928,,,48.203356695215014,3.3674,0.5347395078145807,12.671919411139834,7.17660309429392,0.0015000000000000568,0.46426959461202616,30047.60000000002,-0.17197379375523117,1.5424081461225976,0.5854797509202886,,,0.9831877197970387,1.033082652046523,1.096916881370594,0.693618832321635,0.6897115883639339,0.7250077014029477,0.9831877197970387,False,-0.0023578452197072775
Cell52,rpt_0007,3.5,7,388.0,66.0,1191.33013333333,1.19133013333333,,,11.140747188751668,3.3890186372745488,0.8457872902070419,1.0147983985549585,2.185617564665241,0.05587454909819645,0.831313085222953,32281.499999999905,142.21007681039526,604.7635525417455,183.3702500245428,,,18.114177067095333,3.361014829659319,0.9524508981103341,3.482477163210055,4.418676590398686,0.08591462925851667,0.8774040878904544,31754.500000000076,1.2226235089595827,4.6472215114633935,2.4663564236866904,,,19.48420757583215,3.367344889779559,0.8212793703842286,6.491343835411095,5.554261810145389,0.07925290581162336,0.8672226310465819,31244.90000000032,0.46991855504022656,1.9307794429669478,0.8873680109103455,,,19.450373534978343,3.3671114228456913,0.7789197426710248,5.5919255839268445,5.841620563178126,0.07925290581162336,0.8431755649883802,30154.400000000012,-0.2471350098877933,3.194178737766488,1.605742615022005,,,49.02576472959023,3.3676,0.5397433213636496,12.852516168281634,8.40484354000732,0.03299999999999992,0.46908179198062994,29953.400000000012,0.3953260506053581,1.0642695178842914,0.5819861975747237,,,0.9808167750306487,0.9863949486621394,1.1469722868488088,0.6941033366305555,0.6905393855451184,0.7373772167125916,0.9808167750306487,False,-0.002370944766389993
Cell52,rpt_0008,4.0,8,454.0,67.0,1187.78684444444,1.18778684444444,,,10.810404985292545,3.3889482965931865,0.8767416274451085,1.0127272741639608,2.172130689850612,0.05409018036072144,0.7967102807820611,31975.09999999938,14.185054143982336,42.792868247062316,19.25991086175876,,,16.97230247178212,3.3616156312625254,0.9507449409703064,3.4315260786657134,4.185112542456122,0.08651543086172309,0.8316596736276963,31717.09999999956,0.6439801709227251,2.748331447015142,1.6048876687890865,,,21.14726072555821,3.3670446893787576,0.8100199735026542,6.492928658680136,5.4588208686047786,0.07625090180360727,0.8258367502853794,31210.999999999927,0.5666190853782486,2.125561765673424,1.1763627493372797,,,21.09321969772442,3.36681122244489,0.757008158777243,5.596944708590837,5.784089625435358,0.07625090180360727,0.8194619236911835,30130.200000000004,71.40897564941491,366.0000725304264,81.79345280026928,,,54.08801011391662,3.3675,0.5599413737770054,13.311104458935034,8.556605099352096,0.0343,0.4780322829218109,29938.200000000004,8.471839044094105,45.963874537251066,11.159302264856773,,,0.9778996011224567,0.957146651819806,1.074669884645838,0.7533477650080596,0.7488647425223358,0.8135164555883042,0.9778996011224567,False,-0.0029171739081920167
Cell52,rpt_0009,4.5,9,521.0,66.0,1185.40444444444,1.18540444444444,,,11.239909437424803,3.389088977955912,0.8730523139208439,1.037347749216202,2.228340121753738,0.055855911823647464,0.8115080590501905,32169.40000000002,-2.4534410546394865,39.345827062012006,19.660668722687557,,,18.17616047046109,3.3608537074148295,0.9550609018467677,3.4440108772474076,4.248152256293077,0.08522845691382752,0.8038156027623485,31654.20000000002,1.0117062779256987,3.6953432026249846,2.004434225561892,,,20.45074207979652,3.3670446893787576,0.8125504991441854,6.422888986795523,5.6225494689698605,0.07835230460921849,0.8287726927317381,31139.900000000012,0.6471858777077725,2.4706528033792057,1.1756911204390859,,,20.47427768933332,3.3667775551102204,0.7697931455422259,5.584969922885929,5.871568809306803,0.07819539078156268,0.8217872081691499,30058.000000000015,0.18257609903229038,4.744553401759697,1.9996779566422338,,,66.6486920819393,3.3997,0.5643699100352871,13.1455367221313,9.65339774413487,0.032500000000000195,0.4822287666666666,29861.000000000015,0.5160059675294774,2.466956149277565,1.28380178134013,,,0.9759381818487789,0.9951747135676672,1.1508970163930639,0.7285350589143176,0.7268906743434478,1.0024367255867122,0.9759381818487789,False,-0.001961419273677767
Cell52,rpt_0010,5.0,10,587.0,66.0,1182.3601777777799,1.18236017777778,,,10.204568269163243,3.3890186372745488,0.8398473117518954,1.002695275740249,2.113598574521714,0.05587454909819645,0.7945569625111066,32170.699999999404,8.27179816798844,48.11647783843482,17.80137085859899,,,18.76263464085324,3.3616156312625254,0.930847224462926,3.382027562280162,4.266414816055065,0.08531382765531026,0.8002110189565877,31628.199999999575,0.9154333763186494,2.017537041584048,1.353647173793116,,,21.815914389990457,3.366744488977956,0.8054982508921886,6.448695511377428,5.8394032521536285,0.07835230460921849,0.798363191104507,31114.79999999995,0.23623515573842535,1.541688310963867,0.9118435437237387,,,21.856334325282187,3.36681122244489,0.799567580034514,5.660659089686225,6.0344878261816115,0.07835230460921849,0.7909684644918283,30030.600000000028,0.8416624489327923,3.0393548571214435,1.6139903804683666,,,51.71409211177127,3.3674,0.5460733917003424,12.92514104988801,8.312892649859458,0.0015999999999998238,0.4654956086640212,29830.600000000028,-0.060642488481305344,0.8365906303827714,0.5058618862251154,,,0.9734318507061489,0.9035062391635196,1.1880319973475315,0.7771678119730874,0.7759573176374912,0.7778112899722067,0.9734318507061489,False,-0.0025063311426299917
Cell52,rpt_0011,5.5,11,653.0,67.0,1180.2679111111102,1.18026791111111,,,10.956889576612541,3.3890186372745488,0.8496671490396681,1.0068366601965666,2.152471013057122,0.054072144288577206,0.7695225239945737,32050.79999999941,8.737116225960628,92.02309673061362,34.96282657210607,,,18.173225084291236,3.361014829659319,0.9315513744837907,3.406346820744598,4.25989206202604,0.08591462925851667,0.8092498376928815,31517.59999999958,0.35152166291159115,2.5322958675265017,1.5314389949958556,,,20.50043479635819,3.3670446893787576,0.7997089175534763,6.388254142974347,5.565629428463087,0.07925290581162336,0.8072586435463597,31004.399999999954,1.0284362638081712,4.553915642438997,2.036060928815174,,,20.53561339115546,3.36681122244489,0.7774206795341547,5.484763237042129,5.847672658348793,0.07925290581162336,0.7992798816239876,29914.50000000003,2.618981298646864,14.334368213394141,4.186216337113372,,,49.61852727875724,3.3675,0.5328707865563159,13.127437715396887,8.039703056331343,0.049900000000000055,0.44970839337606855,29718.50000000003,0.5251606282953276,2.362937208368961,0.9966759460505445,,,0.971709296909272,0.9701163080274946,1.1507111505612597,0.7303053069594305,0.7290682529782267,0.7462927247334674,0.971709296909272,False,-0.0017225537968769133
Cell52,rpt_0012,6.0,12,720.0,67.0,1176.80622222222,1.17680622222222,,,10.149154850794334,3.3872162324649295,0.830905937537242,1.0128197383378374,2.1159182127454135,0.054072144288577206,0.7917239185994625,32076.999999999436,5.871473899843216,50.34955615502578,25.556184113968474,,,19.193175009657157,3.3616156312625254,0.9211098112512893,3.329118492703639,4.243411126701074,0.08351142284569102,0.7754609610880165,31512.799999999606,0.8000451889785811,1.3642481814272827,1.2030192712967778,,,22.243324310068015,3.3670446893787576,0.7933130504773402,6.21257697130625,5.831392478081977,0.07745170340681362,0.7714279587827143,30998.399999999976,0.09168901456392567,0.8503614415853392,0.5705056685906454,,,22.175391729754665,3.36681122244489,0.8032726743478507,5.67793905212878,6.0154446689646655,0.08375591182364728,0.7781174256947389,29927.800000000054,-0.09889325630006487,5.537659576057264,2.261523421206117,,,55.20397885831971,3.35,0.5651080883504263,13.566387529081158,8.924413918630016,0.018000000000000238,0.4746545173611112,29715.800000000054,-0.1534431994923209,1.9465981904717575,0.7544044288803338,,,0.9688593039164307,0.8985999689608908,1.2152933998147064,0.7923938174690877,0.7872846941344943,0.8303013019078871,0.9688593039164307,False,-0.002849992992841277
Cell52,rpt_0013,6.5,13,787.0,66.0,1175.0495999999998,1.1750496,,,10.689850521595583,3.3892531062124247,0.8440192449436738,1.0101071299194169,2.1427920471893307,0.05401202404809613,0.7956846029869132,31967.799999999785,33.581714593591116,154.8818874987672,51.62032510717488,,,18.764016226261532,3.3616156312625254,0.9059457854315229,3.373662130126175,4.252426307903014,0.08411222444889743,0.8571650720441251,31418.099999999744,1.07696017284325,1.012613560417832,1.1393821981446834,,,21.204638343714592,3.366744488977956,0.820904740082308,6.292746636146715,5.696624868200324,0.07745170340681362,0.8512569112576783,30902.299999999945,0.5560327418150139,2.346237378469808,1.3578226862816778,,,21.223625965464084,3.36681122244489,0.7840959971900523,5.5416423842634455,5.9246577439393295,0.08375591182364728,0.8261028549698972,29831.10000000002,-3.388309601957301,23.734687402199675,6.617152626040326,,,50.60231451119213,3.35,0.5504053367741967,13.277039484038134,8.464729018852736,0.018100000000000005,0.4684653272486111,29624.10000000002,0.0015831027974316499,1.1562863489992186,0.5063363495720097,,,0.967413084690762,0.9464728332675442,1.1881194780080857,0.7553917791695418,0.7534945077982692,0.761089480996045,0.967413084690762,False,-0.0014462192256686768
Cell52,rpt_0014,7.0,14,853.0,67.0,1172.26115555556,1.17226115555556,,,10.19285455073285,3.3872871743486974,0.8670069658054066,1.0128498664182874,2.120576711471306,0.05405410821643297,0.7783852939188701,31972.89999999999,4.494981715871296,29.32316398487043,16.82631865970847,,,18.52599864997782,3.362216432865732,0.8950014508438726,3.3151731903066204,4.105183067771725,0.08351142284569102,0.7786576049424027,31396.499999999945,1.8426471721002013,4.535446293846716,2.5692116619436405,,,22.189280172910934,3.366744488977956,0.8044334290273529,6.313056455954834,5.570765471318579,0.07625090180360727,0.8416355171593396,30886.19999999994,-0.5137642024386634,2.8156632599726548,1.3002285394494408,,,22.113700367505274,3.36681122244489,0.7594522583725305,5.4907775839359365,5.793412627921985,0.07625090180360727,0.818202423975812,29815.800000000017,1.9284163396109302,4.036093169384647,2.103227020220453,,,51.37645068358125,3.3675,0.5378500718827842,12.822377657388685,8.462820647425092,0.03310000000000013,0.4568696179525893,29603.800000000017,0.0313557266486753,0.724494041490076,0.4824863857497862,,,0.9651173708404834,0.9024691136912303,1.1730484337774179,0.790468554879883,0.7850944886196991,0.7727329582431892,0.9651173708404834,False,-0.0022957138502786023
Cell52,rpt_0015,7.5,15,920.0,66.0,1170.10666666667,1.17010666666667,,,10.419074401578335,3.3890186372745488,0.8323612651289372,0.9887656315125026,2.10457581674703,0.054072144288577206,0.7525780570598565,31881.499999999436,-27.29407050957347,206.58282572053213,57.23325825113042,,,19.227873398118426,3.3616156312625254,0.9109130594961738,3.38115301508724,4.214551460357905,0.08351142284569102,0.785948870773244,31315.6999999996,1.467146379857474,3.4670243327244794,1.8948848461893915,,,21.62733277854295,3.3670446893787576,0.8009144079283812,6.323908589218051,5.651137631012643,0.07745170340681362,0.7833941549533778,30797.49999999997,0.42568304118908296,1.9188668563219444,1.1763331968254191,,,21.644197179241274,3.36681122244489,0.7556225775194928,5.524684114253658,5.905151445589767,0.0777519038076151,0.7867728387373659,29726.800000000047,-0.018577404113215436,3.1294116739811755,1.4845002792755153,,,46.58784145791618,3.3674,0.526127081187296,12.783200262227734,8.053113024697133,0.013500000000000068,0.4549060009793445,29517.800000000047,-1.3708524656131849,7.568460888747844,2.0440566406512137,,,0.9633435897661075,0.9224984810559602,1.217490468432065,0.7704498007209777,0.7684258913533146,0.7007093730483223,0.9633435897661075,False,-0.0017737810743759796
Cell52,rpt_0016,8.0,16,986.0,66.0,1167.62293333333,1.16762293333333,,,9.856304854166645,3.387145290581162,0.8676147022367703,0.9806851285371457,2.1078394036740495,0.05589318637274543,0.7717055709006637,31833.499999999425,6.63951726789288,40.00523827276017,16.350143940786303,,,18.845364145157422,3.361453907815631,0.8913565608735802,3.2688529356709037,4.098897033916651,0.08342785571142253,0.7994175570057496,31263.899999999594,0.8850588897639117,1.2099859373049469,1.1592223293071489,,,22.029122447164227,3.366744488977956,0.7716639515277828,6.175647563847953,5.618805887113798,0.07715150300601215,0.7847008225201161,30746.89999999996,-1.7319111014073991,8.931960890001056,2.9046244392749094,,,22.05125095543644,3.3667775551102204,0.7630807043558576,5.412702460711437,5.812471954653887,0.0772965931863725,0.8193678891542803,29679.70000000004,0.9721647706781393,2.024058991323042,1.1226836182348066,,,51.22235899177717,3.3675,0.5341045715022075,12.712964923418486,8.548772462358297,0.033199999999999896,0.47298004727916754,29470.70000000004,0.2696582444717102,0.8879488354450772,0.5472013328029534,,,0.961298743211923,0.8726712092022156,1.193270350069279,0.7847631131063186,0.7828773703437897,0.7704153258013959,0.961298743211923,False,-0.002044846554184465
Cell52,rpt_0017,8.5,17,1052.0,76.0,1164.87875555556,1.16487875555556,,,10.453360853142298,3.3890186372745488,0.8206207113342767,0.9939791778603515,2.1149464114475696,0.054072144288577206,0.7572921254947018,31774.399999999692,5.293173308574584,19.140881101483195,10.76365545777392,,,18.976678359666725,3.3616156312625254,0.9325892658478974,3.334627872464949,4.156894200696769,0.08351142284569102,0.7944005830857649,31205.099999999653,-0.6777216141694462,7.319612238223967,3.0165685104289706,,,21.638818592344244,3.3670446893787576,0.7793435153673298,6.245359579765994,5.581366845837106,0.07715150300601215,0.7904140960080334,30689.299999999974,0.026099682545822248,0.9988600149537283,0.6311014192550354,,,21.673441500820843,3.36681122244489,0.7377582612348659,5.414796434463239,5.783625270163577,0.07715150300601215,0.7941465229109228,29622.00000000005,6.934772016511428,37.92180047819926,9.400614173729869,,,52.066169957463,3.3675,0.5351810482065877,12.921852875347135,8.753728692193912,0.03299999999999992,0.4751894270417549,29409.00000000005,0.19658008185169853,1.2550360390359252,0.7117274125733839,,,0.9590394739104976,0.9255341825270778,1.2015850399585084,0.7708589701291954,0.7694641416377075,0.783106754170558,0.9590394739104976,False,-0.002259269301425393
Cell52,rpt_0018,9.0,18,1128.0,74.0,1162.22151111111,1.16222151111111,,,10.203218976740203,3.387381763527054,0.8313902984812406,0.9953620479696144,2.094573608003938,0.055831062124248376,0.7937760277761999,31722.099999999686,90.84052836750001,407.99167866826684,109.77872082756045,,,19.475134323125285,3.3608537074148295,0.9100246612164025,3.294693354419304,4.198027966034204,0.08402805611222419,0.8166692918500132,31150.59999999985,2.4285592321383835,7.734599008396788,2.6956909034331114,,,21.531400423821143,3.366744488977956,0.777865798632648,6.114804717293869,5.662039211818912,0.07775190380761554,0.7754073832016496,30631.60000000022,-0.06995973532654844,2.7051298580381173,1.1884781573067398,,,21.54426993425705,3.3667775551102204,0.7486420386791091,5.457427532220587,5.852319209480446,0.07759619238476922,0.8296191261996925,29560.800000000025,1.157590880729774,2.915822699429172,1.5156305100153669,,,50.35321214825967,3.3674,0.5331462685097459,12.58462381478458,7.7324536903596,0.0015999999999998238,0.44880535555555556,29353.800000000025,2.6796506684344616,10.245234775770136,3.421924080541337,,,0.9568517764339121,0.9033867736368538,1.233146792622394,0.7670323167281554,0.7648782114989133,0.7573428304732273,0.9568517764339121,False,-0.0021876974765855373
Cell52,rpt_0019,9.5,19,1202.0,67.0,1159.49937777778,1.15949937777778,,,9.813900616409526,3.387145290581162,0.800992301683215,0.9480901844419012,2.0105828893394717,0.05409018036072144,0.785259448881121,31683.59999999944,-77.65168368667099,549.733202843115,146.13710692447452,,,19.361087990306885,3.361453907815631,0.9018214953857904,3.282443444131012,4.150439582724264,0.08282765531062086,0.7716818030775976,31094.999999999603,16.610953670955016,83.13135154498308,19.051023986551183,,,22.325497518689343,3.3670446893787576,0.7920090837013527,6.254424257470282,5.746125862923063,0.07685130260521067,0.822297693759221,30574.299999999974,-0.024164669159422288,1.0172521929553011,0.689420132275784,,,22.34486517500196,3.3667775551102204,0.7546833761541462,5.4538965944131,5.945890347298787,0.07699699398797577,0.8087691379764484,29515.400000000045,0.7885391182203073,2.5958575768437355,1.496602392482664,,,50.77641639577424,3.3674,0.5177952380210145,12.587311445801339,7.910228449045004,0.0015000000000000568,0.4633334714529913,29296.400000000045,-0.19721876203940455,1.053152534566913,0.5071421338850228,,,0.9546106562250831,0.8689167639018393,1.2259254884099573,0.7953211471058572,0.7933014468995158,0.7637080788656687,0.9546106562250831,False,-0.0022411202088289395
Cell52,rpt_0020,10.0,20,1269.0,67.0,1157.15448888889,1.15715448888889,,,10.330692815863715,3.387145290581162,0.8219447865088981,0.9865631434496556,2.0922984788118284,0.05409018036072144,0.7485536571972395,31623.39999999942,11.379946181538909,22.476789223904763,13.254809220864272,,,18.66416052285681,3.3608537074148295,0.8799983463444192,3.236253937032169,4.115109042608313,0.08342785571142253,0.745961380595153,31044.99999999958,1.4761780911930287,4.145193279146418,1.969147984415449,,,21.665109923803804,3.366744488977956,0.7686893597029097,6.1466953715750305,5.694810680009823,0.07715150300601215,0.7759436268251608,30523.09999999995,7.351017621410678,40.221845058500705,10.41703681967443,,,21.638587990124286,3.3667775551102204,0.7380735655062116,5.367231150273174,5.893088564049829,0.0772965931863725,0.7687431345702761,29461.80000000003,-5.616955020160979,33.1347453300126,8.887873064959896,,,45.5658458805011,3.3675,0.5257233591734273,12.800291255549713,7.978066943434133,0.02049999999999974,0.4859197735333355,29243.80000000003,2.7382507980786492,13.34633289910371,3.4153671650493314,,,0.952680119681555,0.9146732294613749,1.1817967108150313,0.7717955697224566,0.7682267503959811,0.6853379401186476,0.952680119681555,False,-0.0019305365435281496
Cell52,rpt_0021,10.5,21,1336.0,68.0,1154.06524444444,1.15406524444444,,,11.026525792985698,3.387145290581162,0.839711577585582,0.9801198643091676,2.0997233505366855,0.05228717434869701,0.7538862419575395,31647.499999999447,1.4499720059475885,38.77591958579994,18.3733805646636,,,16.82773568168733,3.3616156312625254,0.8714414829068207,3.2569854307230663,3.937747290660201,0.08351142284569102,0.7606987025939628,31041.19999999962,0.9244031901749754,2.0592289330132956,1.4437753489959964,,,24.244831371552245,3.366744488977956,0.787893706992044,6.352690431919753,5.759740692823038,0.07474989979959945,0.7786247732133277,30518.39999999998,0.07962535292309633,1.6113074687015418,0.9089716859475052,,,24.140165472090132,3.36681122244489,0.7532980992147621,5.592685143809805,5.936310378331437,0.07444969939879753,0.7656588371668634,29477.90000000006,1.0710794624985414,2.25918081338771,1.2354145807500878,,,53.9387800205129,3.3675,0.5544678183191917,13.124004484292534,8.33034869958801,0.012799999999999923,0.4549548142510974,29249.900000000052,-0.9071593852201122,3.6631124072292716,1.7654024761013676,,,0.9501367585354644,0.9762818560747366,1.0655160544042968,0.863695291971393,0.8570393263695829,0.811271944533133,0.9501367585354644,False,-0.0025433611460905503
Cell52,rpt_0022,11.0,22,1404.0,67.0,1152.20515555556,1.15220515555556,,,10.189936528332911,3.3872871743486974,0.8574280645392384,0.9855325782431064,2.0728324969510554,0.05405410821643297,0.7337424698065459,31548.599999999467,7.887965334698265,51.43960191464481,22.053623848209398,,,18.860183390793196,3.3616156312625254,0.8943294222143193,3.2222916721717234,4.021424365108739,0.0829106212424846,0.7571436301875312,30949.89999999963,0.7957682940848285,1.1622150163116933,1.0694256365273278,,,22.220631299970396,3.366744488977956,0.755473046019455,6.004337382591113,5.584382405429824,0.07625090180360727,0.7789254247019188,30429.199999999997,0.5516380366106725,1.7715875414638893,1.113639393671602,,,22.237515025653757,3.36681122244489,0.7302872071740037,5.358468463852821,5.76021255222387,0.07625090180360727,0.7796597522849236,29377.60000000007,0.1388252812073531,2.256142869122601,1.065490462454996,,,48.07718034664764,3.3674,0.5155546013663836,12.198115370189052,7.714809721287839,0.0017999999999998018,0.4447707659722222,29152.60000000007,0.22462142077383265,1.2279438384863508,0.683235119386736,,,0.9486053556655002,0.9022107537709649,1.1942086904638374,0.7915854040929909,0.7894902344291858,0.7231099326433017,0.9486053556655002,False,-0.0015314028699642268
Cell52,rpt_0023,11.5,23,1471.0,65.0,1149.63715555556,1.14963715555556,,,9.493255850426046,3.3872162324649295,0.8388179619685802,0.9442586384395224,1.9939940766232451,0.05587454909819645,0.7347531613787202,31542.99999999943,29.170415445573262,111.73868745067766,42.628647837109696,,,19.50459301683922,3.3616156312625254,0.9021426188935714,3.262558229064547,4.152625331933478,0.05947935871743448,0.7751423969537216,30943.0999999996,-0.1275064927259045,4.51321205491191,2.0476625173202767,,,22.977203818053894,3.3670446893787576,0.7623046115119658,6.0335175921207895,5.743570107664491,0.0765511022044092,0.7693313433904757,30421.999999999967,0.033871736193115766,1.8500478659027626,0.9580555999593663,,,22.937217505968732,3.36681122244489,0.7728243224725058,5.4157120146049875,5.896196358940846,0.07625090180360727,0.7623768610448729,29365.00000000004,1.3097329906200101,5.141915186357728,1.9259181688273248,,,51.9013377617597,3.3674,0.5339978480853085,12.717610800390931,8.791182372538877,0.0017000000000000348,0.44713142528565175,29146.00000000004,0.2271698495501745,1.5196028508362545,0.5749384191500256,,,0.9464911327412203,0.8405270722480878,1.2350120888029215,0.8185374629417229,0.8143315116392195,0.7806275780401555,0.9464911327412203,False,-0.002114222924279874
Cell52,rpt_0024,12.0,24,1536.0,75.0,1147.21857777778,1.14721857777778,,,9.852087864720682,3.3872162324649295,0.8435942846602814,0.9525071366921013,1.992891928360441,0.054072144288577206,0.7311098499481578,31495.200000000088,13.146433415393208,75.56519090393972,34.29377500822077,,,18.20221769701129,3.362216432865732,0.9047628941817926,3.2402065936972906,4.002987803738476,0.0829106212424846,0.7772726271474957,30886.500000000044,0.7499945256426801,1.8757051475200535,1.3680341160683156,,,23.24320440764034,3.3670446893787576,0.76610478731224,6.121679650914588,5.50450857645441,0.0753503006012024,0.772231569289191,30375.700000000033,-0.08636108702726676,1.5775338347232495,0.9753230762977889,,,23.237207447280003,3.36681122244489,0.7505723249888443,5.336541650095836,5.6988366060173945,0.07505010020040093,0.7852946471621598,29318.200000000033,0.530651334212997,1.7314167371453582,1.0689315315378367,,,51.69392379216684,3.3674,0.5217690859264441,12.53111448918996,8.62326159178545,0.018299999999999983,0.4413126334814813,29095.200000000033,-0.10558099245885935,1.1446635648896186,0.5389842581349094,,,0.9444999284647654,0.8722978395334147,1.1525469349410893,0.8280134396299749,0.8249819430754213,0.7775079462210647,0.9444999284647654,False,-0.0019912042764549387
Cell52,rpt_0025,12.5,25,1611.0,67.0,1145.45111111111,1.14545111111111,,,10.198636208897772,3.387145290581162,0.8162653432804776,0.9573765468403405,2.0214118553548266,0.05228717434869701,0.7632733713819876,31459.19999999943,-1.257269615429811,41.72006554704902,22.07532653342341,,,17.605279556101614,3.362216432865732,0.8971590827074747,3.2871123867537864,4.0572998880695845,0.08351142284569102,0.806933134950069,30848.799999999603,0.9231412498302022,1.1981363629689803,1.1101686321279345,,,25.16679483559113,3.3670446893787576,0.7829356991762232,6.258569283520931,5.725069008543075,0.074749899799599,0.7958374191788248,30326.89999999997,0.06134573506120347,1.4455740349958124,0.8912336672495947,,,25.209651371241854,3.36681122244489,0.7457580531321075,5.453238104468715,5.896882395462759,0.07505010020040093,0.7718340375221588,29280.700000000044,0.2128806735469384,2.949743643309621,1.3624411234952565,,,58.62535755951629,3.3674,0.5673922346781022,13.444341278551102,9.579298911200663,0.018299999999999983,0.4557676650129554,29055.700000000044,0.14519077734316038,1.2316185354815448,0.657663672939446,,,0.9430447810564422,0.9029810181723344,1.1147493854277766,0.8965392202733387,0.895008886919219,0.881760911317822,0.9430447810564422,False,-0.0014551474083231986
Cell52,rpt_0026,13.0,26,1678.0,66.0,1143.36266666667,1.14336266666667,,,10.458421467200798,3.3872162324649295,0.8616216191471393,0.9700150217157002,2.071870156313607,0.052269739478957966,0.7259050084856231,31360.399999999434,196.10151235347368,1115.5792837755944,218.14374536647165,,,18.95578508008386,3.362216432865732,0.8784111341245995,3.2624033921638644,4.035575441452698,0.058277755511021656,0.7952645143759073,30758.2999999996,0.5474906561635223,2.016920397207505,1.4035498622178186,,,22.30360126220676,3.366444288577154,0.7640141353849498,5.905871668310256,5.6230312957846005,0.0765511022044092,0.7921078058342832,30232.999999999964,-4.219591077700753,20.539986318778862,5.494592121539007,,,22.241853238417203,3.3665110220440884,0.7320252900744236,5.2576814303516155,5.731032310640241,0.07655110220440875,0.7747494639313698,29182.60000000004,0.8113522418924151,1.3601036292397712,1.0607836481016384,,,47.184338175948135,3.3674,0.5202999008596124,12.526636227531295,7.469545711986996,0.0017000000000000348,0.4624191047138049,28955.60000000004,0.024309380496136384,0.6548544486608062,0.40707756676685697,,,0.9413253740780465,0.9259822462035853,1.2002620975706668,0.79454111719573,0.7896442523852238,0.7096810452322572,0.9413253740780465,False,-0.0017194069783956767
