experiment,window,test_cell,model,exclude_outliers,n_train,n_test,n_features,RMSE,MAE,R2,seq_len,n_experts
MultiHI-Tabular,full_36_42,Cell4,CatBoost,False,472.0,47.0,17,0.005105451195956309,0.004175245176960802,0.993082195855926,,
MultiHI-Tabular,full_36_42,Cell5,Ridge,False,473.0,46.0,17,0.00351164584948351,0.0020009847344323196,0.9970067216956083,,
MultiHI-Tabular,full_36_42,Cell5,ElasticNet,False,473.0,46.0,17,0.007096857017358991,0.0025535870311453636,0.9877747489202645,,
MultiHI-Tabular,full_36_42,Cell5,SVR-RBF,False,473.0,46.0,17,0.01991306378689427,0.0041161565647597955,0.903749754422756,,
MultiHI-Tabular,full_36_42,Cell5,KNN,False,473.0,46.0,17,0.01707791843221255,0.005088598281234562,0.9292061475532162,,
MultiHI-Tabular,full_36_42,Cell5,RandomForest,False,473.0,46.0,17,0.016405323848770532,0.004032546643800698,0.9346726122452438,,
MultiHI-Tabular,full_36_42,Cell5,ExtraTrees,False,473.0,46.0,17,0.009949311318308864,0.0029191084645187266,0.9759723267642243,,
MultiHI-Tabular,full_36_42,Cell5,HistGB,False,473.0,46.0,17,0.019170033553565755,0.004746694687334926,0.910798650958018,,
MultiHI-Tabular,full_36_42,Cell5,XGBoost,False,473.0,46.0,17,0.010222841344592977,0.0030970938592237572,0.9746330111565725,,
MultiHI-Tabular,full_36_42,Cell5,LightGBM,False,473.0,46.0,17,0.01942052027387986,0.0047371126857863165,0.9084523085279254,,
MultiHI-Tabular,full_36_42,Cell5,CatBoost,False,473.0,46.0,17,0.018368611401193006,0.005360836956330837,0.9181010508314666,,
MultiHI-Tabular,full_36_42,Cell6,Ridge,False,473.0,46.0,17,0.0031542328774943795,0.0018374960558803837,0.9968101597618088,,
MultiHI-Tabular,full_36_42,Cell6,ElasticNet,False,473.0,46.0,17,0.0033267109269031685,0.0021027855331685174,0.9964517717190203,,
MultiHI-Tabular,full_36_42,Cell6,SVR-RBF,False,473.0,46.0,17,0.005003944985543152,0.0025438888621757984,0.9919720164044368,,
MultiHI-Tabular,full_36_42,Cell6,KNN,False,473.0,46.0,17,0.003952905753733173,0.00238375393640709,0.99499026973022,,
MultiHI-Tabular,full_36_42,Cell6,RandomForest,False,473.0,46.0,17,0.004409063290472672,0.002340394573493981,0.9937673306205651,,
MultiHI-Tabular,full_36_42,Cell6,ExtraTrees,False,473.0,46.0,17,0.004509135663217268,0.00211757483820443,0.9934811944388067,,
MultiHI-Tabular,full_36_42,Cell6,HistGB,False,473.0,46.0,17,0.0048393574384068315,0.003424841675252682,0.9924914370709567,,
MultiHI-Tabular,full_36_42,Cell6,XGBoost,False,473.0,46.0,17,0.003421118720700064,0.0025038630887187856,0.99624752580244,,
MultiHI-Tabular,full_36_42,Cell6,LightGBM,False,473.0,46.0,17,0.0051730905494626524,0.003714766233656676,0.9914201126773045,,
MultiHI-Tabular,full_36_42,Cell6,CatBoost,False,473.0,46.0,17,0.005621365909343458,0.004501771201987282,0.989868700948262,,
MultiHI-Tabular,full_36_42,Cell7,Ridge,False,442.0,77.0,17,0.005986195619730687,0.005364233341259363,0.9888937731153297,,
MultiHI-Tabular,full_36_42,Cell7,ElasticNet,False,442.0,77.0,17,0.008906958708976644,0.008725653792300333,0.9754119770594409,,
MultiHI-Tabular,full_36_42,Cell7,SVR-RBF,False,442.0,77.0,17,0.0036037886539177846,0.002670951963580136,0.9959748380477992,,
MultiHI-Tabular,full_36_42,Cell7,KNN,False,442.0,77.0,17,0.011332133408905284,0.01023553465906188,0.9601995402365194,,
MultiHI-Tabular,full_36_42,Cell7,RandomForest,False,442.0,77.0,17,0.00836667922500188,0.007170066661127946,0.9783044347851015,,
MultiHI-Tabular,full_36_42,Cell7,ExtraTrees,False,442.0,77.0,17,0.008303445326643743,0.006967821940719579,0.9786311380940248,,
MultiHI-Tabular,full_36_42,Cell7,HistGB,False,442.0,77.0,17,0.008602165750802271,0.007283012748876663,0.9770659716713198,,
MultiHI-Tabular,full_36_42,Cell7,XGBoost,False,442.0,77.0,17,0.008044061708097997,0.007185003050752471,0.9799453300638007,,
MultiHI-Tabular,full_36_42,Cell7,LightGBM,False,442.0,77.0,17,0.008589829846952422,0.007579830065190583,0.9771317014240619,,
MultiHI-Tabular,full_36_42,Cell7,CatBoost,False,442.0,77.0,17,0.010214393619852895,0.009901260166514993,0.9676637308458782,,
MultiHI-Tabular,full_36_42,Cell8,Ridge,False,443.0,76.0,17,0.004575499901289809,0.0043104333857227,0.9953725593077186,,
MultiHI-Tabular,full_36_42,Cell8,ElasticNet,False,443.0,76.0,17,0.006230729650096771,0.005950726869660897,0.9914189274038273,,
MultiHI-Tabular,full_36_42,Cell8,SVR-RBF,False,443.0,76.0,17,0.00353550453392558,0.0032532928748566312,0.9972370911487533,,
MultiHI-Tabular,full_36_42,Cell8,KNN,False,443.0,76.0,17,0.009010723388105334,0.008502499355588541,0.9820533630880934,,
MultiHI-Tabular,full_36_42,Cell8,RandomForest,False,443.0,76.0,17,0.00497680148351908,0.003873715244021591,0.9945252486889457,,
MultiHI-Tabular,full_36_42,Cell8,ExtraTrees,False,443.0,76.0,17,0.005396852371616672,0.004631751421334166,0.9935620909457816,,
MultiHI-Tabular,full_36_42,Cell8,HistGB,False,443.0,76.0,17,0.005913654121712941,0.0041773783551372285,0.9922700692996084,,
MultiHI-Tabular,full_36_42,Cell8,XGBoost,False,443.0,76.0,17,0.006168716352127929,0.005005454089692904,0.9915888890272867,,
MultiHI-Tabular,full_36_42,Cell8,LightGBM,False,443.0,76.0,17,0.007405273820902289,0.005258948178461086,0.9878787891935608,,
MultiHI-Tabular,full_36_42,Cell8,CatBoost,False,443.0,76.0,17,0.008597817892676007,0.008065285928227974,0.9836604442246834,,
MultiHI-Tabular,medium_37_40,Cell1,Ridge,False,441.0,78.0,17,0.008520753533062593,0.007728410240509651,0.9846425245701202,,
MultiHI-Tabular,medium_37_40,Cell1,ElasticNet,False,441.0,78.0,17,0.008867534824879418,0.008130562710353709,0.9833670367484761,,
MultiHI-Tabular,medium_37_40,Cell1,SVR-RBF,False,441.0,78.0,17,0.01186661795775062,0.005865017582204213,0.9702136187620127,,
MultiHI-Tabular,medium_37_40,Cell1,KNN,False,441.0,78.0,17,0.010045636437973453,0.005847301057384641,0.9786538903663368,,
MultiHI-Tabular,medium_37_40,Cell1,RandomForest,False,441.0,78.0,17,0.004783833556618662,0.0036240779237972256,0.9951592133265702,,
MultiHI-Tabular,medium_37_40,Cell1,ExtraTrees,False,441.0,78.0,17,0.004632716718668014,0.0036786328109613743,0.9954602147224465,,
MultiHI-Tabular,medium_37_40,Cell1,HistGB,False,441.0,78.0,17,0.003785374209095225,0.002969106530709504,0.9969690312396613,,
MultiHI-Tabular,medium_37_40,Cell1,XGBoost,False,441.0,78.0,17,0.003902686790963405,0.0029193104043622855,0.9967782545818683,,
MultiHI-Tabular,medium_37_40,Cell1,LightGBM,False,441.0,78.0,17,0.003507966985103173,0.002717974777790495,0.9973969961087528,,
MultiHI-Tabular,medium_37_40,Cell1,CatBoost,False,441.0,78.0,17,0.004965081585506113,0.004318851729912347,0.9947854528241102,,
MultiHI-Tabular,medium_37_40,Cell2,Ridge,False,446.0,73.0,17,0.005841132228632241,0.004834613235461658,0.9941534539130488,,
MultiHI-Tabular,medium_37_40,Cell2,ElasticNet,False,446.0,73.0,17,0.005520698050797005,0.0037386613161429286,0.9947773215135218,,
MultiHI-Tabular,medium_37_40,Cell2,SVR-RBF,False,446.0,73.0,17,0.01746851447232328,0.00668079938001227,0.9477101675634174,,
MultiHI-Tabular,medium_37_40,Cell2,KNN,False,446.0,73.0,17,0.012489803373656617,0.0059853921905355725,0.9732689200530802,,
MultiHI-Tabular,medium_37_40,Cell2,RandomForest,False,446.0,73.0,17,0.011322858192469941,0.006928339229979772,0.9780306383251218,,
MultiHI-Tabular,medium_37_40,Cell2,ExtraTrees,False,446.0,73.0,17,0.009310561513797137,0.006011793544095334,0.9851455338086771,,
MultiHI-Tabular,medium_37_40,Cell2,HistGB,False,446.0,73.0,17,0.01329572073744437,0.007483627370658835,0.9697079216558224,,
MultiHI-Tabular,medium_37_40,Cell2,XGBoost,False,446.0,73.0,17,0.011239727447865009,0.006084239900924974,0.9783520457019339,,
MultiHI-Tabular,medium_37_40,Cell2,LightGBM,False,446.0,73.0,17,0.014147592894129654,0.00783732428167164,0.9657018724938632,,
MultiHI-Tabular,medium_37_40,Cell2,CatBoost,False,446.0,73.0,17,0.013563008278481219,0.00789684145420055,0.9684777393524027,,
MultiHI-Tabular,medium_37_40,Cell3,Ridge,False,443.0,76.0,17,0.003743256349466378,0.0031380614125688026,0.9969088063649457,,
MultiHI-Tabular,medium_37_40,Cell3,ElasticNet,False,443.0,76.0,17,0.0024611508935124845,0.0020017474596407694,0.9986637012781958,,
MultiHI-Tabular,medium_37_40,Cell3,SVR-RBF,False,443.0,76.0,17,0.004179869633047172,0.0035906487508331766,0.9961456376183241,,
MultiHI-Tabular,medium_37_40,Cell3,KNN,False,443.0,76.0,17,0.004488459938703477,0.003801785573238415,0.9955555115981987,,
MultiHI-Tabular,medium_37_40,Cell3,RandomForest,False,443.0,76.0,17,0.0027826010592648122,0.002124675884967675,0.9982918383672892,,
MultiHI-Tabular,medium_37_40,Cell3,ExtraTrees,False,443.0,76.0,17,0.003150908583906694,0.002696292812564585,0.9978097248425916,,
MultiHI-Tabular,medium_37_40,Cell3,HistGB,False,443.0,76.0,17,0.0040785848073546195,0.0029743000783366237,0.9963301689997414,,
MultiHI-Tabular,medium_37_40,Cell3,XGBoost,False,443.0,76.0,17,0.0033198232876309746,0.002607394876606705,0.99756859668339,,
MultiHI-Tabular,medium_37_40,Cell3,LightGBM,False,443.0,76.0,17,0.003840417621231527,0.003038733545422454,0.9967462515210388,,
MultiHI-Tabular,medium_37_40,Cell3,CatBoost,False,443.0,76.0,17,0.0032853056415857334,0.0024864207766122125,0.9976188945472393,,
MultiHI-Tabular,medium_37_40,Cell4,Ridge,False,472.0,47.0,17,0.004722231042225442,0.003575418903142842,0.9940817341806845,,
MultiHI-Tabular,medium_37_40,Cell4,ElasticNet,False,472.0,47.0,17,0.004144072022391199,0.0034167727682819352,0.9954422070380269,,
MultiHI-Tabular,medium_37_40,Cell4,SVR-RBF,False,472.0,47.0,17,0.004963058577062196,0.0044175240778201496,0.9934626941182064,,
MultiHI-Tabular,medium_37_40,Cell4,KNN,False,472.0,47.0,17,0.005518746906466325,0.0041325141943436014,0.9919168440270792,,
MultiHI-Tabular,medium_37_40,Cell4,RandomForest,False,472.0,47.0,17,0.002489590309786819,0.001994623307413276,0.9983550383633266,,
MultiHI-Tabular,medium_37_40,Cell4,ExtraTrees,False,472.0,47.0,17,0.002434745203714032,0.0019731400471902113,0.9984267163041322,,
MultiHI-Tabular,medium_37_40,Cell4,HistGB,False,472.0,47.0,17,0.0028923643350935394,0.002349794384792082,0.997779728932942,,
MultiHI-Tabular,medium_37_40,Cell4,XGBoost,False,472.0,47.0,17,0.002045107735173401,0.0016659963681874184,0.9988899759541398,,
MultiHI-Tabular,medium_37_40,Cell4,LightGBM,False,472.0,47.0,17,0.0023977875186392194,0.0016921299188476146,0.99847411643797,,
MultiHI-Tabular,medium_37_40,Cell4,CatBoost,False,472.0,47.0,17,0.004794044771914927,0.003972738979578486,0.9939003603992513,,
MultiHI-Tabular,medium_37_40,Cell5,Ridge,False,473.0,46.0,17,0.00498860855373084,0.0018958994497099823,0.9939593380737729,,
MultiHI-Tabular,medium_37_40,Cell5,ElasticNet,False,473.0,46.0,17,0.009721528816203796,0.002293097473894436,0.9770599261271533,,
MultiHI-Tabular,medium_37_40,Cell5,SVR-RBF,False,473.0,46.0,17,0.035013125733445755,0.007387213213683125,0.7024311660631972,,
MultiHI-Tabular,medium_37_40,Cell5,KNN,False,473.0,46.0,17,0.017928564961905185,0.006413473958139546,0.9219780617961364,,
MultiHI-Tabular,medium_37_40,Cell5,RandomForest,False,473.0,46.0,17,0.016242045113641086,0.003933918947543358,0.9359665205228986,,
MultiHI-Tabular,medium_37_40,Cell5,ExtraTrees,False,473.0,46.0,17,0.011080396848643452,0.0030279112589758302,0.970198624707533,,
MultiHI-Tabular,medium_37_40,Cell5,HistGB,False,473.0,46.0,17,0.018578762929150283,0.004299515261858795,0.9162163526605503,,
MultiHI-Tabular,medium_37_40,Cell5,XGBoost,False,473.0,46.0,17,0.010545979538873594,0.0037853612014731274,0.9730039934267529,,
MultiHI-Tabular,medium_37_40,Cell5,LightGBM,False,473.0,46.0,17,0.019051585422638434,0.004440655569246798,0.9118975630882193,,
MultiHI-Tabular,medium_37_40,Cell5,CatBoost,False,473.0,46.0,17,0.020589889858256626,0.005419053323522966,0.8970956524696061,,
MultiHI-Tabular,medium_37_40,Cell6,Ridge,False,473.0,46.0,17,0.0036472265133189424,0.0024472158238593696,0.9957351192116096,,
MultiHI-Tabular,medium_37_40,Cell6,ElasticNet,False,473.0,46.0,17,0.004114410645602634,0.0026544682176385705,0.994572539221062,,
MultiHI-Tabular,medium_37_40,Cell6,SVR-RBF,False,473.0,46.0,17,0.00530498413468436,0.002793744025080275,0.9909770281474323,,
MultiHI-Tabular,medium_37_40,Cell6,KNN,False,473.0,46.0,17,0.007025110283896493,0.004372245628459858,0.984177040496702,,
MultiHI-Tabular,medium_37_40,Cell6,RandomForest,False,473.0,46.0,17,0.006007337550725734,0.0030359702225579276,0.9884296766857421,,
MultiHI-Tabular,medium_37_40,Cell6,ExtraTrees,False,473.0,46.0,17,0.005671519346075248,0.0028228522561161077,0.9896871129934663,,
MultiHI-Tabular,medium_37_40,Cell6,HistGB,False,473.0,46.0,17,0.006276490277747267,0.003322086868615814,0.9873696570045156,,
MultiHI-Tabular,medium_37_40,Cell6,XGBoost,False,473.0,46.0,17,0.005503284998145782,0.002848947834575197,0.9902898613305521,,
MultiHI-Tabular,medium_37_40,Cell6,LightGBM,False,473.0,46.0,17,0.006495264220038421,0.0037015802893463983,0.9864738229282254,,
MultiHI-Tabular,medium_37_40,Cell6,CatBoost,False,473.0,46.0,17,0.006918200289286187,0.004806347505831206,0.9846549719713308,,
MultiHI-Tabular,medium_37_40,Cell7,Ridge,False,442.0,77.0,17,0.006588121690986167,0.006259210278018489,0.9865479659880358,,
MultiHI-Tabular,medium_37_40,Cell7,ElasticNet,False,442.0,77.0,17,0.011387988619899472,0.010814638669080489,0.9598062265239975,,
MultiHI-Tabular,medium_37_40,Cell7,SVR-RBF,False,442.0,77.0,17,0.005406431627524594,0.004108002529155953,0.9909408768871757,,
MultiHI-Tabular,medium_37_40,Cell7,KNN,False,442.0,77.0,17,0.014968201811291304,0.011035583600596779,0.930560914667196,,
MultiHI-Tabular,medium_37_40,Cell7,RandomForest,False,442.0,77.0,17,0.0100177171334669,0.008389138736577558,0.9688970014116277,,
MultiHI-Tabular,medium_37_40,Cell7,ExtraTrees,False,442.0,77.0,17,0.009593771131973603,0.008039598559915177,0.9714738317649841,,
MultiHI-Tabular,medium_37_40,Cell7,HistGB,False,442.0,77.0,17,0.008261871866236012,0.007073439061213681,0.9788445804778816,,
MultiHI-Tabular,medium_37_40,Cell7,XGBoost,False,442.0,77.0,17,0.008659630198084536,0.007573551501729227,0.9767585390529161,,
MultiHI-Tabular,medium_37_40,Cell7,LightGBM,False,442.0,77.0,17,0.008349488460285407,0.007221854144001819,0.9783934976471217,,
MultiHI-Tabular,medium_37_40,Cell7,CatBoost,False,442.0,77.0,17,0.01141085359943961,0.009047016636534472,0.9596446611308449,,
MultiHI-Tabular,medium_37_40,Cell8,Ridge,False,443.0,76.0,17,0.005162863106492747,0.004196596932833356,0.9941082409116213,,
MultiHI-Tabular,medium_37_40,Cell8,ElasticNet,False,443.0,76.0,17,0.007617686344104669,0.006989796294321063,0.9871734477631797,,
MultiHI-Tabular,medium_37_40,Cell8,SVR-RBF,False,443.0,76.0,17,0.004996828843749015,0.004236742652455654,0.9944810976693627,,
MultiHI-Tabular,medium_37_40,Cell8,KNN,False,443.0,76.0,17,0.008896740734777005,0.008528669095723156,0.982504529346951,,
MultiHI-Tabular,medium_37_40,Cell8,RandomForest,False,443.0,76.0,17,0.005067800204309902,0.0036022705607808717,0.9943232112904572,,
MultiHI-Tabular,medium_37_40,Cell8,ExtraTrees,False,443.0,76.0,17,0.005016633627243644,0.004227124950933399,0.9944372629597136,,
MultiHI-Tabular,medium_37_40,Cell8,HistGB,False,443.0,76.0,17,0.0038935085123310634,0.003027727316044695,0.9966492192041355,,
MultiHI-Tabular,medium_37_40,Cell8,XGBoost,False,443.0,76.0,17,0.00602530828256221,0.004391647185192505,0.9919754201057691,,
MultiHI-Tabular,medium_37_40,Cell8,LightGBM,False,443.0,76.0,17,0.004485209377347386,0.00348130999435623,0.9955533883281701,,
MultiHI-Tabular,medium_37_40,Cell8,CatBoost,False,443.0,76.0,17,0.007066413112040099,0.006642723641233766,0.9889627264266903,,
MultiHI-Tabular,narrow_375_395,Cell1,Ridge,False,441.0,78.0,17,0.0069969083586371925,0.006453832316651256,0.9896443778875342,,
MultiHI-Tabular,narrow_375_395,Cell1,ElasticNet,False,441.0,78.0,17,0.009428243571447047,0.0067502503565654,0.9811970751680399,,
MultiHI-Tabular,narrow_375_395,Cell1,SVR-RBF,False,441.0,78.0,17,0.010926085409227656,0.005596851273639965,0.9747481614070631,,
MultiHI-Tabular,narrow_375_395,Cell1,KNN,False,441.0,78.0,17,0.009813801059961925,0.0057326197364152036,0.979627781642923,,
MultiHI-Tabular,narrow_375_395,Cell1,RandomForest,False,441.0,78.0,17,0.005370646138948619,0.00439755458236327,0.9938987769880898,,
MultiHI-Tabular,narrow_375_395,Cell1,ExtraTrees,False,441.0,78.0,17,0.005544542978372176,0.004690010827021227,0.9934972758542632,,
MultiHI-Tabular,narrow_375_395,Cell1,HistGB,False,441.0,78.0,17,0.00522724438884545,0.003920381872346547,0.9942202449547447,,
MultiHI-Tabular,narrow_375_395,Cell1,XGBoost,False,441.0,78.0,17,0.004586196387077227,0.0035527863864797185,0.9955509312349098,,
MultiHI-Tabular,narrow_375_395,Cell1,LightGBM,False,441.0,78.0,17,0.004799196306436245,0.0037287370119686615,0.9951280721066025,,
MultiHI-Tabular,narrow_375_395,Cell1,CatBoost,False,441.0,78.0,17,0.005759653330289243,0.005226036354741581,0.9929829186534369,,
MultiHI-Tabular,narrow_375_395,Cell2,Ridge,False,446.0,73.0,17,0.004831424031725783,0.0032463907938207314,0.9960000403308503,,
MultiHI-Tabular,narrow_375_395,Cell2,ElasticNet,False,446.0,73.0,17,0.00565446234707547,0.0034634662471274696,0.994521168613841,,
MultiHI-Tabular,narrow_375_395,Cell2,SVR-RBF,False,446.0,73.0,17,0.01702642702729942,0.006055417744244369,0.9503233449797627,,
MultiHI-Tabular,narrow_375_395,Cell2,KNN,False,446.0,73.0,17,0.011829056128576996,0.004725081372372288,0.9760224123561931,,
MultiHI-Tabular,narrow_375_395,Cell2,RandomForest,False,446.0,73.0,17,0.012669555448785993,0.00785263258828716,0.9724939609503166,,
MultiHI-Tabular,narrow_375_395,Cell2,ExtraTrees,False,446.0,73.0,17,0.00808797523256633,0.005236605228813711,0.9887905339126428,,
MultiHI-Tabular,narrow_375_395,Cell2,HistGB,False,446.0,73.0,17,0.011203058489012537,0.005461249604219936,0.9784930656818014,,
MultiHI-Tabular,narrow_375_395,Cell2,XGBoost,False,446.0,73.0,17,0.012654184015970496,0.006720567691537133,0.9725606642764063,,
MultiHI-Tabular,narrow_375_395,Cell2,LightGBM,False,446.0,73.0,17,0.011187471976622627,0.005572821793032815,0.9785528680846202,,
MultiHI-Tabular,narrow_375_395,Cell2,CatBoost,False,446.0,73.0,17,0.013014290307463936,0.007103598425077535,0.9709767339751463,,
MultiHI-Tabular,narrow_375_395,Cell3,Ridge,False,443.0,76.0,17,0.002814708427775526,0.002294592345366591,0.9982521912967093,,
MultiHI-Tabular,narrow_375_395,Cell3,ElasticNet,False,443.0,76.0,17,0.0024450752766384644,0.002048932198401737,0.9986811009991164,,
MultiHI-Tabular,narrow_375_395,Cell3,SVR-RBF,False,443.0,76.0,17,0.005479842441488395,0.004959374306266591,0.9933753457925362,,
MultiHI-Tabular,narrow_375_395,Cell3,KNN,False,443.0,76.0,17,0.004394341269998787,0.0035755086285481734,0.9957399506110555,,
MultiHI-Tabular,narrow_375_395,Cell3,RandomForest,False,443.0,76.0,17,0.0036959602766478542,0.003142812994067097,0.996986427387018,,
MultiHI-Tabular,narrow_375_395,Cell3,ExtraTrees,False,443.0,76.0,17,0.003480251155420999,0.002868905742525784,0.9973279274640766,,
MultiHI-Tabular,narrow_375_395,Cell3,HistGB,False,443.0,76.0,17,0.0037026249589133574,0.00273412764713783,0.9969755492330457,,
MultiHI-Tabular,narrow_375_395,Cell3,XGBoost,False,443.0,76.0,17,0.0032346126791669883,0.0025850256729598176,0.9976918095501034,,
MultiHI-Tabular,narrow_375_395,Cell3,LightGBM,False,443.0,76.0,17,0.003524350484386148,0.0025975622002501926,0.9972597811307478,,
MultiHI-Tabular,narrow_375_395,Cell3,CatBoost,False,443.0,76.0,17,0.0030523175916755195,0.002392514890101065,0.9979446465797787,,
MultiHI-Tabular,narrow_375_395,Cell4,Ridge,False,472.0,47.0,17,0.004746020858054234,0.0037591370548381185,0.9940219534956038,,
MultiHI-Tabular,narrow_375_395,Cell4,ElasticNet,False,472.0,47.0,17,0.0032872063232912,0.0025340852589311996,0.9971321665141338,,
MultiHI-Tabular,narrow_375_395,Cell4,SVR-RBF,False,472.0,47.0,17,0.005243093915383065,0.004751463954845801,0.9927041603899756,,
MultiHI-Tabular,narrow_375_395,Cell4,KNN,False,472.0,47.0,17,0.004304731471451138,0.0034458028701375956,0.9950819591141592,,
MultiHI-Tabular,narrow_375_395,Cell4,RandomForest,False,472.0,47.0,17,0.002335689927489588,0.0018293937689719258,0.9985521272987298,,
MultiHI-Tabular,narrow_375_395,Cell4,ExtraTrees,False,472.0,47.0,17,0.002256671145371357,0.0018823749560901704,0.998648436185497,,
MultiHI-Tabular,narrow_375_395,Cell4,HistGB,False,472.0,47.0,17,0.002677682315259387,0.002065298033726823,0.9980970906296073,,
MultiHI-Tabular,narrow_375_395,Cell4,XGBoost,False,472.0,47.0,17,0.0027090734897074324,0.002117696918598077,0.9980522124888018,,
MultiHI-Tabular,narrow_375_395,Cell4,LightGBM,False,472.0,47.0,17,0.002685365759662987,0.0021707729286854008,0.9980861543993066,,
MultiHI-Tabular,narrow_375_395,Cell4,CatBoost,False,472.0,47.0,17,0.005575541985640777,0.004678156261212019,0.9917496155695424,,
MultiHI-Tabular,narrow_375_395,Cell5,Ridge,False,473.0,46.0,17,0.0015302036766525523,0.0012447936621617554,0.9994316391452955,,
MultiHI-Tabular,narrow_375_395,Cell5,ElasticNet,False,473.0,46.0,17,0.004761681172895172,0.002255676917316656,0.9944964070892661,,
MultiHI-Tabular,narrow_375_395,Cell5,SVR-RBF,False,473.0,46.0,17,0.034264015441085253,0.007783464618074325,0.7150279998249447,,
MultiHI-Tabular,narrow_375_395,Cell5,KNN,False,473.0,46.0,17,0.017447080500532203,0.00507287693951999,0.926112460208023,,
MultiHI-Tabular,narrow_375_395,Cell5,RandomForest,False,473.0,46.0,17,0.016551962278022067,0.004549638201725181,0.9334995395697713,,
MultiHI-Tabular,narrow_375_395,Cell5,ExtraTrees,False,473.0,46.0,17,0.013561992598799174,0.0036673772151950123,0.9553550148842824,,
MultiHI-Tabular,narrow_375_395,Cell5,HistGB,False,473.0,46.0,17,0.018190435189014992,0.0042285255187391605,0.9196821905921448,,
MultiHI-Tabular,narrow_375_395,Cell5,XGBoost,False,473.0,46.0,17,0.010660268494885525,0.004104556975725576,0.9724157002940619,,
MultiHI-Tabular,narrow_375_395,Cell5,LightGBM,False,473.0,46.0,17,0.01820312980317663,0.004279049994210261,0.919570048208846,,
MultiHI-Tabular,narrow_375_395,Cell5,CatBoost,False,473.0,46.0,17,0.02095310023913094,0.005621461073169549,0.8934331183341083,,
MultiHI-Tabular,narrow_375_395,Cell6,Ridge,False,473.0,46.0,17,0.0035109361505180287,0.002404046027860784,0.9960479058081733,,
MultiHI-Tabular,narrow_375_395,Cell6,ElasticNet,False,473.0,46.0,17,0.004360525361478274,0.00281032594963119,0.99390380209651,,
MultiHI-Tabular,narrow_375_395,Cell6,SVR-RBF,False,473.0,46.0,17,0.005568968514988539,0.003992774424864226,0.9900566907024884,,
MultiHI-Tabular,narrow_375_395,Cell6,KNN,False,473.0,46.0,17,0.006683857895542292,0.0031532377663920945,0.9856769390688784,,
MultiHI-Tabular,narrow_375_395,Cell6,RandomForest,False,473.0,46.0,17,0.006093114219682445,0.0030294158882290282,0.9880969005413477,,
MultiHI-Tabular,narrow_375_395,Cell6,ExtraTrees,False,473.0,46.0,17,0.006175683472901404,0.002834253601632376,0.9877721111871839,,
MultiHI-Tabular,narrow_375_395,Cell6,HistGB,False,473.0,46.0,17,0.0060314442078660815,0.003636888355925135,0.9883366299897302,,
MultiHI-Tabular,narrow_375_395,Cell6,XGBoost,False,473.0,46.0,17,0.0049525367005149815,0.003375538813629501,0.9921361208851084,,
MultiHI-Tabular,narrow_375_395,Cell6,LightGBM,False,473.0,46.0,17,0.006087297680396825,0.0037154783151898347,0.9881196152967379,,
MultiHI-Tabular,narrow_375_395,Cell6,CatBoost,False,473.0,46.0,17,0.005679886727056139,0.0041095333645867335,0.9896566606564654,,
MultiHI-Tabular,narrow_375_395,Cell7,Ridge,False,442.0,77.0,17,0.006566073878302577,0.006374661672036481,0.9866378525017695,,
MultiHI-Tabular,narrow_375_395,Cell7,ElasticNet,False,442.0,77.0,17,0.010400358047621745,0.00989695726493588,0.966475576892986,,
MultiHI-Tabular,narrow_375_395,Cell7,SVR-RBF,False,442.0,77.0,17,0.0038583146470621914,0.003240509921665225,0.9953861867183459,,
MultiHI-Tabular,narrow_375_395,Cell7,KNN,False,442.0,77.0,17,0.013495628935533624,0.011495835116165096,0.943551684155935,,
MultiHI-Tabular,narrow_375_395,Cell7,RandomForest,False,442.0,77.0,17,0.010154899780593769,0.008966389107024292,0.9680393196960343,,
MultiHI-Tabular,narrow_375_395,Cell7,ExtraTrees,False,442.0,77.0,17,0.010355076544501336,0.00906860707466006,0.9667668614080916,,
MultiHI-Tabular,narrow_375_395,Cell7,HistGB,False,442.0,77.0,17,0.009015226088185106,0.008290020712616857,0.9748105910690376,,
MultiHI-Tabular,narrow_375_395,Cell7,XGBoost,False,442.0,77.0,17,0.008934368493055986,0.008308470099793823,0.9752604125549253,,
MultiHI-Tabular,narrow_375_395,Cell7,LightGBM,False,442.0,77.0,17,0.009590739147089272,0.008789025521727034,0.9714918595545886,,
MultiHI-Tabular,narrow_375_395,Cell7,CatBoost,False,442.0,77.0,17,0.01149934912825534,0.010288213343796697,0.9590162917818446,,
MultiHI-Tabular,narrow_375_395,Cell8,Ridge,False,443.0,76.0,17,0.0034580599205537737,0.002886896909615998,0.9973568075238859,,
MultiHI-Tabular,narrow_375_395,Cell8,ElasticNet,False,443.0,76.0,17,0.005017728654936764,0.004261548986970445,0.9944348342330536,,
MultiHI-Tabular,narrow_375_395,Cell8,SVR-RBF,False,443.0,76.0,17,0.005399966520435764,0.003735102519572444,0.9935546590614804,,
MultiHI-Tabular,narrow_375_395,Cell8,KNN,False,443.0,76.0,17,0.009902638231502238,0.009564100814758036,0.9783246765178574,,
MultiHI-Tabular,narrow_375_395,Cell8,RandomForest,False,443.0,76.0,17,0.005589584926474144,0.004288742428942575,0.9930940587591747,,
MultiHI-Tabular,narrow_375_395,Cell8,ExtraTrees,False,443.0,76.0,17,0.006511581514859812,0.0056838488948532835,0.9906279040989351,,
