scenario,description,exclude_outliers,test_cell,window,model_name,n_features,val_rmse,weight
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell1,full_36_42,ExtraTrees,14,0.006754605368456242,0.04408879047163923
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell1,full_36_42,RandomForest,14,0.006264971204764431,0.047534511591177095
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell1,full_36_42,HistGB,14,0.009151618844280859,0.032540963664898614
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell1,full_36_42,XGBoost,14,0.006910378559321479,0.04309494598457462
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell1,full_36_42,LightGBM,14,0.00876857732759144,0.03396246288832732
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell1,full_36_42,CatBoost,14,0.00859131494310876,0.03466320080644301
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell1,medium_37_40,Ridge,14,0.007313607411436306,0.040718950000133605
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell1,medium_37_40,ExtraTrees,14,0.00806327518487118,0.03693318726406168
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell1,medium_37_40,RandomForest,14,0.007026735022816343,0.04238133313922656
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell1,medium_37_40,HistGB,14,0.008862362235200072,0.033603059518708935
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell1,medium_37_40,XGBoost,14,0.00846185491060485,0.03519352114959428
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell1,medium_37_40,LightGBM,14,0.009178138606306783,0.032446938317358
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell1,medium_37_40,CatBoost,14,0.007869327910456657,0.03784344058992125
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell1,narrow_375_395,Ridge,14,0.005693774856233847,0.05230313916240298
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell1,narrow_375_395,ExtraTrees,14,0.008032646022656227,0.037074016471815074
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell1,narrow_375_395,RandomForest,14,0.006848112764560593,0.04348678198900395
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell1,narrow_375_395,HistGB,14,0.008610728933857604,0.03458504827331539
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell1,narrow_375_395,XGBoost,14,0.00809582818237252,0.036784680596112056
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell1,narrow_375_395,LightGBM,14,0.008668273489979993,0.03435545480724337
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell1,narrow_375_395,CatBoost,14,0.00895375843329472,0.03326005401133642
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell1,very_narrow_38_39,Ridge,14,0.01040701164907363,0.028615566656661092
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell1,very_narrow_38_39,ExtraTrees,14,0.011528527149733505,0.025831796161863048
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell1,very_narrow_38_39,RandomForest,14,0.011311782162218268,0.02632675860957312
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell1,very_narrow_38_39,HistGB,14,0.009833471644006622,0.030284575949545645
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell1,very_narrow_38_39,XGBoost,14,0.011469486915315526,0.02596476758267553
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell1,very_narrow_38_39,LightGBM,14,0.01029359976730993,0.028930844322672195
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell1,very_narrow_38_39,CatBoost,14,0.011972305561469634,0.024874287698763715
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell2,full_36_42,Ridge,14,0.0076252052543890215,0.044111669012118736
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell2,full_36_42,ExtraTrees,14,0.008010639642378276,0.04198922515201967
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell2,full_36_42,RandomForest,14,0.012920633492053798,0.02603283432861757
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell2,full_36_42,HistGB,14,0.009453880927963983,0.03557910430855869
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell2,full_36_42,XGBoost,14,0.00829570744251739,0.040546338972907006
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell2,full_36_42,LightGBM,14,0.010087992053256034,0.03334267476077708
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell2,full_36_42,CatBoost,14,0.009108624175256924,0.03692770672045127
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell2,medium_37_40,Ridge,14,0.0079146528320641,0.042498458694297435
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell2,medium_37_40,ExtraTrees,14,0.008528401271451113,0.039440050525440404
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell2,medium_37_40,RandomForest,14,0.011578529207628606,0.029050380658222706
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell2,medium_37_40,HistGB,14,0.009486132093284125,0.03545814179674789
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell2,medium_37_40,XGBoost,14,0.009217002600818421,0.03649349154821599
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell2,medium_37_40,LightGBM,14,0.010225697565941317,0.03289366229952459
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell2,medium_37_40,CatBoost,14,0.00898896042643533,0.037419298928671046
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell2,narrow_375_395,Ridge,14,0.006291450572234937,0.053463097731578195
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell2,narrow_375_395,ExtraTrees,14,0.010479555748772636,0.032096842513456424
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell2,narrow_375_395,RandomForest,14,0.0161055379795841,0.02088478901023107
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell2,narrow_375_395,HistGB,14,0.010693834145180346,0.03145370054783932
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell2,narrow_375_395,XGBoost,14,0.010281629194594043,0.03271472233966561
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell2,narrow_375_395,LightGBM,14,0.01079974970720702,0.031145227353836683
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell2,narrow_375_395,CatBoost,14,0.009154213152175692,0.036743802926392954
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell2,very_narrow_38_39,Ridge,14,0.007802121589857442,0.043111419946444816
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell2,very_narrow_38_39,ExtraTrees,14,0.008729270499250874,0.03853249663321427
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell2,very_narrow_38_39,RandomForest,14,0.010437453185636176,0.03222631452350035
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell2,very_narrow_38_39,HistGB,14,0.010084749296437958,0.03335339610600062
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell2,very_narrow_38_39,XGBoost,14,0.010330468665507735,0.032560056734915625
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell2,very_narrow_38_39,LightGBM,14,0.010224416475554178,0.0328977837780907
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell2,very_narrow_38_39,CatBoost,14,0.009082649690311837,0.037033312148263366
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell3,full_36_42,Ridge,14,0.007199322295350782,0.04578395181751193
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell3,full_36_42,ExtraTrees,14,0.007458484872392656,0.04419308299703354
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell3,full_36_42,RandomForest,14,0.007304508305408313,0.04512465697903029
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell3,full_36_42,HistGB,14,0.008309151851705781,0.03966872818356903
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell3,full_36_42,XGBoost,14,0.007155525213240294,0.046064182916561495
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell3,full_36_42,LightGBM,14,0.008604311025087007,0.03830794806092962
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell3,full_36_42,CatBoost,14,0.01050844945455195,0.031366527544227134
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell3,medium_37_40,Ridge,14,0.007676283177309556,0.042939199339455565
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell3,medium_37_40,ExtraTrees,14,0.010077062403306598,0.03270928993429097
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell3,medium_37_40,RandomForest,14,0.009405307969952776,0.03504548001264999
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell3,medium_37_40,HistGB,14,0.01093272873275292,0.030149250886342117
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell3,medium_37_40,XGBoost,14,0.010248015059365508,0.03216364919281387
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell3,medium_37_40,LightGBM,14,0.010670376970056948,0.03089052757445015
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell3,medium_37_40,CatBoost,14,0.010308050460833756,0.031976324176695534
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell3,narrow_375_395,Ridge,14,0.005950586878009467,0.05539173459164937
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell3,narrow_375_395,ExtraTrees,14,0.00987277759059071,0.03338610092682813
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell3,narrow_375_395,RandomForest,14,0.008489845206443827,0.0388244410432842
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell3,narrow_375_395,HistGB,14,0.008605127507055667,0.03830431328474824
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell3,narrow_375_395,XGBoost,14,0.009245891825408314,0.03564972775536057
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell3,narrow_375_395,LightGBM,14,0.008833695687362343,0.03731320632519479
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell3,narrow_375_395,CatBoost,14,0.01050954120958309,0.03136326912114389
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell3,very_narrow_38_39,Ridge,14,0.009360900216888927,0.035211734253567495
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell3,very_narrow_38_39,ExtraTrees,14,0.011554094877951024,0.0285278597009802
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell3,very_narrow_38_39,RandomForest,14,0.011016470546564992,0.029920071254641616
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell3,very_narrow_38_39,HistGB,14,0.0114436910120538,0.0288030841229958
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell3,very_narrow_38_39,XGBoost,14,0.012245017665508062,0.026918181970062675
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell3,very_narrow_38_39,LightGBM,14,0.012092386280970015,0.027257945842158352
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell3,very_narrow_38_39,CatBoost,14,0.012324063613966514,0.026745530191823578
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell4,full_36_42,Ridge,14,0.006928010612954948,0.0454287253639909
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell4,full_36_42,ExtraTrees,14,0.007176660901875448,0.04385475522637536
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell4,full_36_42,RandomForest,14,0.0067943271368428645,0.046322568251042785
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell4,full_36_42,HistGB,14,0.0073881083940086955,0.04259963484034387
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell4,full_36_42,XGBoost,14,0.007789348044467115,0.0404052739577886
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell4,full_36_42,LightGBM,14,0.007466123626413012,0.04215450211453099
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell4,full_36_42,CatBoost,14,0.009517149636904134,0.03306986094060917
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell4,medium_37_40,Ridge,14,0.007391608535464557,0.04257946270251047
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell4,medium_37_40,ExtraTrees,14,0.008996500997651946,0.03498368932402148
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell4,medium_37_40,RandomForest,14,0.00798479884792164,0.0394162404806872
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell4,medium_37_40,HistGB,14,0.009304111119682669,0.03382706885405772
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell4,medium_37_40,XGBoost,14,0.010186595313976992,0.030896568193346723
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell4,medium_37_40,LightGBM,14,0.01020080887254269,0.03085351771014706
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell4,medium_37_40,CatBoost,14,0.009414603395708137,0.03343006584693913
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell4,narrow_375_395,Ridge,14,0.005959002033379339,0.05281599432574313
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell4,narrow_375_395,ExtraTrees,14,0.009456950529870544,0.03328037002458618
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell4,narrow_375_395,RandomForest,14,0.00794959208398867,0.03959080497574837
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell4,narrow_375_395,HistGB,14,0.008880169125137586,0.035441981665783336
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell4,narrow_375_395,XGBoost,14,0.010040726082079648,0.03134542559122924
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell4,narrow_375_395,LightGBM,14,0.009515400849062501,0.033075938678255486
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell4,narrow_375_395,CatBoost,14,0.010004620998694027,0.03145854612559746
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell4,very_narrow_38_39,Ridge,14,0.00875166121531862,0.035962405122247264
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell4,very_narrow_38_39,ExtraTrees,14,0.011376445223746324,0.02766513290405723
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell4,very_narrow_38_39,RandomForest,14,0.010769322462310582,0.029224758994437435
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell4,very_narrow_38_39,HistGB,14,0.010539040600993557,0.029863329977021586
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell4,very_narrow_38_39,XGBoost,14,0.012293332467156078,0.025601755306407535
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell4,very_narrow_38_39,LightGBM,14,0.011762547013381258,0.02675703466380273
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell4,very_narrow_38_39,CatBoost,14,0.011202544297968896,0.02809458783869151
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell5,full_36_42,Ridge,14,0.007050416789590892,0.04621220830179291
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell5,full_36_42,ExtraTrees,14,0.00744924963893694,0.043738009843836176
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell5,full_36_42,RandomForest,14,0.006986476038895554,0.046635145279503264
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell5,full_36_42,HistGB,14,0.007862692938057603,0.04143814080016671
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell5,full_36_42,XGBoost,14,0.00840075485953868,0.03878406274485431
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell5,full_36_42,LightGBM,14,0.008055354037421551,0.040447059860178096
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell5,full_36_42,CatBoost,14,0.010260685563128882,0.03175377238439005
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell5,medium_37_40,Ridge,14,0.007510569113689021,0.04338091463856271
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell5,medium_37_40,ExtraTrees,14,0.009304676895834628,0.03501630899186638
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell5,medium_37_40,RandomForest,14,0.008372632928022402,0.03891433018439642
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell5,medium_37_40,HistGB,14,0.008950272869633796,0.03640284850912721
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell5,medium_37_40,XGBoost,14,0.010480655955601846,0.03108731761868329
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell5,medium_37_40,LightGBM,14,0.01098653059413762,0.029655903842103815
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell5,medium_37_40,CatBoost,14,0.00992322501325471,0.032833626431492874
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell5,narrow_375_395,Ridge,14,0.005981652041129997,0.05446910727767653
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell5,narrow_375_395,ExtraTrees,14,0.009679744205681377,0.03365951081959116
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell5,narrow_375_395,RandomForest,14,0.008217991876137167,0.03964659491782248
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell5,narrow_375_395,HistGB,14,0.009475181523667048,0.03438619584662702
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell5,narrow_375_395,XGBoost,14,0.010336395855613327,0.03152118792241276
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell5,narrow_375_395,LightGBM,14,0.010053346004141098,0.032408659484743994
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell5,narrow_375_395,CatBoost,14,0.010319536035859434,0.03157268646168511
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell5,very_narrow_38_39,Ridge,14,0.008267692447064866,0.03940826287631867
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell5,very_narrow_38_39,ExtraTrees,14,0.01113102538989477,0.029270933026850753
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell5,very_narrow_38_39,RandomForest,14,0.010548198411207672,0.030888258812835925
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell5,very_narrow_38_39,HistGB,14,0.01189903976137158,0.027381664750644696
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell5,very_narrow_38_39,XGBoost,14,0.012747572713746073,0.02555902548220214
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell5,very_narrow_38_39,LightGBM,14,0.012238717595790144,0.02662170465573471
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell5,very_narrow_38_39,CatBoost,14,0.012109148985879416,0.026906558233899786
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell6,full_36_42,Ridge,14,0.00722478805087484,0.04490980771563514
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell6,full_36_42,ExtraTrees,14,0.007502009087246741,0.04325026202621458
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell6,full_36_42,RandomForest,14,0.007027674064571625,0.04616944761145326
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell6,full_36_42,HistGB,14,0.009408202352995498,0.03448734776333762
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell6,full_36_42,XGBoost,14,0.00824885594274778,0.039334411966574195
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell6,full_36_42,LightGBM,14,0.008974827246654351,0.03615266576227204
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell6,full_36_42,CatBoost,14,0.010634695663224504,0.030509945599256495
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell6,medium_37_40,Ridge,14,0.007825184884631608,0.041464052465494554
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell6,medium_37_40,ExtraTrees,14,0.009021825711637704,0.035964331608315844
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell6,medium_37_40,RandomForest,14,0.008195746340135408,0.03958930424275203
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell6,medium_37_40,HistGB,14,0.008727357071997555,0.03717779813457759
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell6,medium_37_40,XGBoost,14,0.010243462022907728,0.03167522599012104
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell6,medium_37_40,LightGBM,14,0.008963749049555514,0.036197346387303195
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell6,medium_37_40,CatBoost,14,0.00943478202759188,0.034390190085822205
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell6,narrow_375_395,Ridge,14,0.006037655272473959,0.05374002641854539
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell6,narrow_375_395,ExtraTrees,14,0.00965492915656099,0.03360604204622002
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell6,narrow_375_395,RandomForest,14,0.008063706214804955,0.04023756325320195
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell6,narrow_375_395,HistGB,14,0.008898090809434952,0.03646444316578706
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell6,narrow_375_395,XGBoost,14,0.009858575861250317,0.03291184920591992
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell6,narrow_375_395,LightGBM,14,0.009566627836768288,0.033916230214343736
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell6,narrow_375_395,CatBoost,14,0.009744731787681832,0.03329634569273396
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell6,very_narrow_38_39,Ridge,14,0.009541586701001947,0.034005240571005596
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell6,very_narrow_38_39,ExtraTrees,14,0.011200201728994117,0.028969478354515403
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell6,very_narrow_38_39,RandomForest,14,0.010710556829008318,0.030293848722395437
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell6,very_narrow_38_39,HistGB,14,0.011182729731455912,0.029014740487646285
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell6,very_narrow_38_39,XGBoost,14,0.011623661637920503,0.02791409645387504
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell6,very_narrow_38_39,LightGBM,14,0.011648489220817104,0.027854600416612682
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell6,very_narrow_38_39,CatBoost,14,0.012242374368048653,0.026503357638067843
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell7,full_36_42,Ridge,14,0.010099195978808104,0.039236713016725676
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell7,full_36_42,ExtraTrees,14,0.009780330803292226,0.04051593442980086
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell7,full_36_42,RandomForest,14,0.009667167047101485,0.04099021304322801
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell7,full_36_42,HistGB,14,0.011232912923454436,0.03527662829946961
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell7,full_36_42,XGBoost,14,0.009884900608307037,0.04008732727985287
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell7,full_36_42,LightGBM,14,0.010836996687089505,0.03656541498302952
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell7,full_36_42,CatBoost,14,0.012304642380830969,0.032204050502443626
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell7,medium_37_40,Ridge,14,0.010906464978023896,0.03633251325343347
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell7,medium_37_40,ExtraTrees,14,0.010568247359417629,0.03749526844500784
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell7,medium_37_40,RandomForest,14,0.010190023658526644,0.038886981139234826
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell7,medium_37_40,HistGB,14,0.010637965131255268,0.037249536852464474
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell7,medium_37_40,XGBoost,14,0.01203866921909565,0.032915541603496676
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell7,medium_37_40,LightGBM,14,0.011120719005479535,0.035632524314911734
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell7,medium_37_40,CatBoost,14,0.009878891396071298,0.04011171189995688
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell7,narrow_375_395,Ridge,14,0.009524681327695359,0.04160341086698236
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell7,narrow_375_395,ExtraTrees,14,0.011154029528223548,0.035526111027724155
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell7,narrow_375_395,RandomForest,14,0.010659787705245973,0.03717328017325166
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell7,narrow_375_395,HistGB,14,0.011433644081363175,0.03465730586805104
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell7,narrow_375_395,XGBoost,14,0.012502549671524301,0.03169428157898022
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell7,narrow_375_395,LightGBM,14,0.011500248299341055,0.03445658665857955
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell7,narrow_375_395,CatBoost,14,0.01066553138882557,0.03715326135272048
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell7,very_narrow_38_39,Ridge,14,0.011899601652456885,0.03330021670122982
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell7,very_narrow_38_39,ExtraTrees,14,0.011474169883110022,0.034534899289019115
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell7,very_narrow_38_39,RandomForest,14,0.011523556775503303,0.03438689204540898
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell7,very_narrow_38_39,HistGB,14,0.01332567273733629,0.02973653616839022
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell7,very_narrow_38_39,XGBoost,14,0.013507302311355544,0.029336676131650544
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell7,very_narrow_38_39,LightGBM,14,0.013173438901328981,0.03008017487715899
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell7,very_narrow_38_39,CatBoost,14,0.012059014583988456,0.03286000819779679
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell8,full_36_42,Ridge,14,0.010265976609356978,0.04321131977764789
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell8,full_36_42,ExtraTrees,14,0.012842628357886585,0.0345417209336553
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell8,full_36_42,RandomForest,14,0.01297551069820595,0.034187979082127354
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell8,full_36_42,HistGB,14,0.011628591677284323,0.038147908280024
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell8,full_36_42,XGBoost,14,0.011267031478127675,0.03937207749444558
