exclude_outliers,window,single_hi_rmse,single_hi_mae,single_hi_r2,best_multi_model,best_multi_rmse,best_multi_mae,best_multi_r2,rmse_improvement_percent
False,full_36_42,0.008512267422794054,0.004453381272125458,0.9720352963265508,Ridge,0.004354051543705096,0.003587962740896787,0.9948117139230042,48.84968566605573
False,medium_37_40,0.009555461643950252,0.005194544396373503,0.9687731057535738,Ridge,0.0054017741272394185,0.004259428284513019,0.9925171479017298,43.46925006329352
False,narrow_375_395,0.010487979768619385,0.0059785666784398705,0.9644930444589311,Ridge,0.004306791912777459,0.0035830438477939645,0.9946740959987277,58.935924670034
False,very_narrow_38_39,0.011316912981357737,0.006337080166203971,0.9579039792028566,Ridge,0.0066636543504441995,0.004848129383626646,0.9889360225627308,41.11773801370404
True,full_36_42,0.005711204429212013,0.004139737612553848,0.990109060042828,Ridge,0.004228872894663114,0.0036264120546542124,0.9943775360252486,25.954797327284947
True,medium_37_40,0.006652832172086887,0.004841077075507002,0.986813527330665,Ridge,0.004604194468256348,0.00391696701333867,0.9934672663848318,30.79346736606336
True,narrow_375_395,0.007491722936636719,0.005602872069717688,0.982477415881566,Ridge,0.00430604264665234,0.003681821755107599,0.9943987712352541,42.522665572767906
True,very_narrow_38_39,0.008170096110690408,0.005921337718341794,0.9770904053172023,Ridge,0.0057688633148472055,0.004622011023543425,0.9907389771532735,29.39050854862328
