dataset,test_cell,availability_prob,seed,paper_pmax_window,paper_gpr_ekf_rmse,paper_gpr_ekf_mae,RMSE,MAE,R2,n_updates,n_prediction_only,mean_update_time_ms,median_update_time_ms,p95_update_time_ms
Dataset 2,Cell3,0.8,48,very_narrow_38_39,0.0045,0.0034,0.00819256946150169,0.005671869710767323,0.9851929911758225,64,12,1.6082443815823928,1.7383999997946376,1.809539749956457
Dataset 2,Cell3,0.8,49,very_narrow_38_39,0.0045,0.0034,0.00734058832811355,0.005078608605792277,0.9881125471247088,60,16,1.5711723947513172,1.7387345001225185,1.8217465001271194
Dataset 2,Cell3,0.8,50,very_narrow_38_39,0.0045,0.0034,0.008270387705644325,0.005857925402860886,0.9849103624202866,61,15,1.6891358289848013,1.829829499911284,1.9984865001561047
Dataset 2,Cell3,0.8,51,very_narrow_38_39,0.0045,0.0034,0.008735886184885643,0.005963274286133774,0.9831639190560758,60,16,1.7146614868160643,1.847929999939879,2.174571749833376
Dataset 2,Cell3,0.6,42,very_narrow_38_39,0.0045,0.0034,0.00867404242064331,0.006252770433638904,0.9834014498808367,44,32,1.5703723289501987,1.9343199999184435,2.066122499741141
Dataset 2,Cell3,0.6,43,very_narrow_38_39,0.0045,0.0034,0.007905417001849468,0.005302175005580045,0.9862127821624591,52,24,1.586356776329012,1.8192345000898058,2.0461867496806008
Dataset 2,Cell3,0.6,44,very_narrow_38_39,0.0045,0.0034,0.007974656045196874,0.0055419749689595114,0.9859702157722633,43,33,1.4101975789224908,1.7245449998881668,1.9431949999670906
Dataset 2,Cell3,0.6,45,very_narrow_38_39,0.0045,0.0034,0.008555502128387174,0.005998193127348249,0.9838520246424617,44,32,1.5006047763347994,1.738234499725877,2.0086625003159497
Dataset 2,Cell3,0.6,46,very_narrow_38_39,0.0045,0.0034,0.00777630709173559,0.005779594009528349,0.9866594456555529,46,30,1.4434570131362834,1.755910000156291,1.869254999974146
Dataset 2,Cell3,0.6,47,very_narrow_38_39,0.0045,0.0034,0.00860981908206157,0.005939783188131376,0.98364633405895,41,35,1.3817437237189791,1.730554999994638,1.90176224998595
Dataset 2,Cell3,0.6,48,very_narrow_38_39,0.0045,0.0034,0.007797978315651977,0.005536549129786465,0.9865849864086697,49,27,1.488241263168196,1.7403900001227157,1.9541975001402534
Dataset 2,Cell3,0.6,49,very_narrow_38_39,0.0045,0.0034,0.007965902720150651,0.005434850136854757,0.9860009982566025,46,30,1.4572245526335934,1.744554499964579,1.9654292498216819
Dataset 2,Cell3,0.6,50,very_narrow_38_39,0.0045,0.0034,0.008173315817224944,0.005688896709683443,0.9852625063342505,51,25,1.5553553947113055,1.7809744997521193,1.9874767498322399
Dataset 2,Cell3,0.6,51,very_narrow_38_39,0.0045,0.0034,0.009176722636584079,0.0062690551037757405,0.9814218578460824,47,29,1.4305285789496818,1.730518999920605,1.8617100000710707
Dataset 2,Cell3,0.4,42,very_narrow_38_39,0.0045,0.0034,0.009368823770484503,0.006539705806743207,0.9806359047439164,28,48,1.228667447393443,0.9322754999629979,1.8430900000794281
Dataset 2,Cell3,0.4,43,very_narrow_38_39,0.0045,0.0034,0.008905647321283782,0.005781941165772453,0.9825032230548627,30,46,1.3076301973545637,0.9548904999974184,1.9081697500951122
Dataset 2,Cell3,0.4,44,very_narrow_38_39,0.0045,0.0034,0.00939696499093728,0.006486042419630284,0.9805194018207478,31,45,1.2776250789496963,0.9682095001153357,1.8563190000122631
Dataset 2,Cell3,0.4,45,very_narrow_38_39,0.0045,0.0034,0.008763484519536603,0.006621284741789188,0.9830573742266531,28,48,1.227234421082214,0.9244694999779313,1.8400324997855932
Dataset 2,Cell3,0.4,46,very_narrow_38_39,0.0045,0.0034,0.009925959003043171,0.007259890463471229,0.9782643803963704,29,47,1.2260362632332544,0.9160700001302757,1.8496597500643475
Dataset 2,Cell3,0.4,47,very_narrow_38_39,0.0045,0.0034,0.009721485030209375,0.00670196246712489,0.9791506608395498,23,53,1.3015571315870482,1.0143545000573795,2.1318967498018537
Dataset 2,Cell3,0.4,48,very_narrow_38_39,0.0045,0.0034,0.00903838063846897,0.006363424942937991,0.9819777784271415,33,43,1.296598342073115,0.9574549999342707,1.844229249968521
Dataset 2,Cell3,0.4,49,very_narrow_38_39,0.0045,0.0034,0.007643255108977343,0.005430952440061307,0.9871120518199934,30,46,1.331913986836011,0.9833190001700132,1.9963222498518007
Dataset 2,Cell3,0.4,50,very_narrow_38_39,0.0045,0.0034,0.006844979410452189,0.004486577718033464,0.9896635510779566,28,48,1.2572716315581172,0.9275100001104875,1.8965322498161186
Dataset 2,Cell3,0.4,51,very_narrow_38_39,0.0045,0.0034,0.010011799751604532,0.0065132305484337195,0.977886810897435,29,47,1.2952048684418944,0.9479699999701552,1.9971447502484807
