dataset,protocol,measurement_source,model,window,rmse,mae,r2,n_eval,n_rows,n_predictions,measurement_update_count,prediction_only_count,no_measurement_count,mean_availability,mean_update_time_ms,median_update_time_ms,p95_update_time_ms,mean_feature_assembly_time_ms,mean_inference_time_ms,mean_model_size_kb,mean_n_experts,measurement_val_rmse,paper_reported_gpr_ekf_rmse_context,paper_reported_gpr_ekf_mae_context
Dataset 2,Kadem-style_GPR-EKF_Colab,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,0.03132561079284929,0.011663112871238836,0.784950098222273,519,519,519,519,0,0,1.0,3.6755326262061487,3.5098309999739286,4.693039299991142,0.0,3.6755326262061487,3171.814334582731,1.0,,0.0045,0.0034
Dataset 2,BMS-1_runtime_fast_pruned,Best-single-selected,Best-single-selected,per_fold_selected,0.004936887854476516,0.003985030975398594,0.9946587036186229,519,519,519,519,0,0,1.0,2.770749292854774,2.731329000198457,3.0606782000859307,0.3707385992172209,2.400010693637553,2.216883429672447,1.0,0.004920393907766753,,
Dataset 2,BMS-1_runtime_fast_pruned,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,0.004934596231748936,0.003952906792317566,0.9946636611528769,519,519,519,519,0,0,1.0,7.4819992505086415,7.367742000042199,8.252084600007947,1.0176604605051358,6.464338790003506,6.653484013728324,3.0,0.005191959121691399,,
Dataset 2,BMS-1_runtime_fast_pruned,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,0.005270568770904777,0.0039639161999167945,0.99391227365316,519,519,519,519,0,0,1.0,56.10009395569322,12.670281999817234,136.21259299993653,1.630498105977598,54.46959584971562,12042.419442061055,5.0,0.005480596251768545,,
Dataset 2,BMS-1_runtime_fast_pruned,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,0.006841188991238591,0.00393160845977688,0.9897434021060865,519,519,519,519,0,0,1.0,1061.1724328708926,1056.3224689999515,1132.8287753004133,10.74865770904708,1050.4237751618455,170979.91562424734,40.0,0.007958599393806356,,
