scenario,description,exclude_outliers,test_cell,window,model_name,n_features,val_rmse,weight
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell01,very_narrow_365_38,ExtraTrees,16,0.02319541718933805,0.03625051910787991
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell01,very_narrow_365_38,RandomForest,16,0.024920768480219402,0.03374077086756937
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell01,very_narrow_365_38,HistGB,16,0.0923983770233876,0.009100226785665685
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell01,very_narrow_365_38,XGBoost,16,0.0208218123116815,0.04038293401777822
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell01,very_narrow_365_38,LightGBM,16,0.09239837731617025,0.009100226756829808
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell01,very_narrow_365_38,CatBoost,16,0.02933764501750831,0.028660991345106853
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,full_32_42,Ridge,16,0.006557239478044363,0.0935546578406916
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,full_32_42,ExtraTrees,16,0.008569590379754412,0.07158574543846752
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,full_32_42,RandomForest,16,0.013073907139894488,0.04692252709959006
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,full_32_42,HistGB,16,0.10040597085946533,0.0061098076632818705
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,full_32_42,XGBoost,16,0.011623376668708215,0.052778183224861434
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,full_32_42,LightGBM,16,0.1004059706428207,0.00610980767646492
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,full_32_42,CatBoost,16,0.019565770405309175,0.0313537829100868
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,medium_35_40,Ridge,16,0.010145309611353643,0.06046741303329356
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,medium_35_40,ExtraTrees,16,0.011343991973016266,0.05407802579316551
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,medium_35_40,RandomForest,16,0.014385405821155803,0.042644664493626375
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,medium_35_40,HistGB,16,0.10040597085946533,0.0061098076632818705
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,medium_35_40,XGBoost,16,0.022272443476112173,0.02754349591312193
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,medium_35_40,LightGBM,16,0.1004059706428207,0.00610980767646492
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,medium_35_40,CatBoost,16,0.015833681237006913,0.03874404408371287
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,narrow_36_385,Ridge,16,0.0056978954119294226,0.10766434100680587
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,narrow_36_385,ExtraTrees,16,0.008183571388325496,0.07496244030390452
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,narrow_36_385,RandomForest,16,0.014948966601223003,0.0410370052518716
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,narrow_36_385,HistGB,16,0.10040597085946533,0.0061098076632818705
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,narrow_36_385,XGBoost,16,0.01295964273601942,0.04733623992790101
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,narrow_36_385,LightGBM,16,0.1004059706428207,0.00610980767646492
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,narrow_36_385,CatBoost,16,0.020252413256740372,0.030290756988318568
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,very_narrow_365_38,Ridge,16,0.024890807538667587,0.0246460860653327
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,very_narrow_365_38,ExtraTrees,16,0.020401973136426513,0.030068705928846487
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,very_narrow_365_38,RandomForest,16,0.022422830539625502,0.02735876528267635
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,very_narrow_365_38,HistGB,16,0.10040597085946533,0.0061098076632818705
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,very_narrow_365_38,XGBoost,16,0.023949243102446123,0.025615046476411257
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,very_narrow_365_38,LightGBM,16,0.1004059706428207,0.00610980767646492
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell03,very_narrow_365_38,CatBoost,16,0.02730180735256239,0.022469611578326602
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,full_32_42,Ridge,16,0.011932234899686398,0.05671478093581656
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,full_32_42,ExtraTrees,16,0.016847440883376977,0.040168370885470164
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,full_32_42,RandomForest,16,0.016706533073974295,0.040507162526786045
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,full_32_42,HistGB,16,0.0913015101498513,0.007412085302057599
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,full_32_42,XGBoost,16,0.008273491028272528,0.0817954398320209
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,full_32_42,LightGBM,16,0.09130151081106722,0.007412085248378441
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,full_32_42,CatBoost,16,0.01534355302023379,0.04410544373988025
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,medium_35_40,Ridge,16,0.015706699103942286,0.04308570631058369
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,medium_35_40,ExtraTrees,16,0.014738343295288262,0.04591657168203285
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,medium_35_40,RandomForest,16,0.016730169117192193,0.04044993486428399
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,medium_35_40,HistGB,16,0.0913015101498513,0.007412085302057599
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,medium_35_40,XGBoost,16,0.0075100589087985425,0.09011031240544132
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,medium_35_40,LightGBM,16,0.09130151081106722,0.007412085248378441
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,medium_35_40,CatBoost,16,0.014870659118543138,0.04550801649633688
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,narrow_36_385,Ridge,16,0.011314591099436031,0.05981073920422699
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,narrow_36_385,ExtraTrees,16,0.014026515949471468,0.048246776001132946
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,narrow_36_385,RandomForest,16,0.019459738348178022,0.034776125746846555
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,narrow_36_385,HistGB,16,0.0913015101498513,0.007412085302057599
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,narrow_36_385,XGBoost,16,0.008950552821083332,0.07560805606147568
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,narrow_36_385,LightGBM,16,0.09130151081106722,0.007412085248378441
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,narrow_36_385,CatBoost,16,0.0189661059659222,0.0356812463223449
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,very_narrow_365_38,Ridge,16,0.029268959497252518,0.023121232731536847
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,very_narrow_365_38,ExtraTrees,16,0.019327308199894956,0.035014410616052594
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,very_narrow_365_38,RandomForest,16,0.023443422578273004,0.02886670513367634
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,very_narrow_365_38,HistGB,16,0.0913015101498513,0.007412085302057599
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,very_narrow_365_38,XGBoost,16,0.016373877498994577,0.041330115136053225
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,very_narrow_365_38,LightGBM,16,0.09130151081106722,0.007412085248378441
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell10,very_narrow_365_38,CatBoost,16,0.02264372886482638,0.029886171166257056
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,full_32_42,Ridge,16,0.01604896583099492,0.04606734246344407
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,full_32_42,ExtraTrees,16,0.015085685845751103,0.049008920327809326
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,full_32_42,RandomForest,16,0.017506436094575133,0.04223208193141401
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,full_32_42,HistGB,16,0.08694749850375766,0.00850321853399661
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,full_32_42,XGBoost,16,0.007105985492755653,0.10404364406756356
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,full_32_42,LightGBM,16,0.08694749874742248,0.008503218510166884
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,full_32_42,CatBoost,16,0.02179514766936543,0.03392192325514412
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,medium_35_40,Ridge,16,0.01896298524838421,0.03898823240263042
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,medium_35_40,ExtraTrees,16,0.015959721611981056,0.04632494353720573
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,medium_35_40,RandomForest,16,0.018167960224800175,0.04069434596412719
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,medium_35_40,HistGB,16,0.08694749850375766,0.00850321853399661
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,medium_35_40,XGBoost,16,0.008886321407415453,0.08319897513354295
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,medium_35_40,LightGBM,16,0.08694749874742248,0.008503218510166884
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,medium_35_40,CatBoost,16,0.023083731936115723,0.032028328329093546
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,narrow_36_385,Ridge,16,0.014286396983902269,0.05175084726530969
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,narrow_36_385,ExtraTrees,16,0.014077274934859017,0.052519620737603856
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,narrow_36_385,RandomForest,16,0.01935215963243391,0.03820417451048326
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,narrow_36_385,HistGB,16,0.08694749850375766,0.00850321853399661
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,narrow_36_385,XGBoost,16,0.009444047431574077,0.07828559611700206
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,narrow_36_385,LightGBM,16,0.08694749874742248,0.008503218510166884
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,narrow_36_385,CatBoost,16,0.022720792003803482,0.03253994580253878
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,very_narrow_365_38,Ridge,16,0.02708808236416968,0.027293677821769433
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,very_narrow_365_38,ExtraTrees,16,0.01984136064743596,0.03726222744039721
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,very_narrow_365_38,RandomForest,16,0.02465677315024277,0.029985000934183114
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,very_narrow_365_38,HistGB,16,0.08694749850375766,0.00850321853399661
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,very_narrow_365_38,XGBoost,16,0.0182846586343745,0.040434622063867214
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,very_narrow_365_38,LightGBM,16,0.08694749874742248,0.008503218510166884
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell11,very_narrow_365_38,CatBoost,16,0.027191569896614,0.02718980171821662
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,full_32_42,Ridge,16,0.010059081605145194,0.04550627573850709
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,full_32_42,ExtraTrees,16,0.005343763575893248,0.0856607769325486
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,full_32_42,RandomForest,16,0.009193635907676995,0.049790018112444524
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,full_32_42,HistGB,16,0.0965569558654169,0.004740743375269921
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,full_32_42,XGBoost,16,0.006832738614424693,0.06699380031284541
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,full_32_42,LightGBM,16,0.09655695528037211,0.004740743403994387
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,full_32_42,CatBoost,16,0.016721721756099425,0.027374664474908186
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,medium_35_40,Ridge,16,0.026029730658074655,0.017585722511631725
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,medium_35_40,ExtraTrees,16,0.005194382437252413,0.0881242227637248
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,medium_35_40,RandomForest,16,0.010372764917947969,0.044130119460183505
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,medium_35_40,HistGB,16,0.0965569558654169,0.004740743375269921
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,medium_35_40,XGBoost,16,0.010942291144423489,0.04183322961239488
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,medium_35_40,LightGBM,16,0.09655695528037211,0.004740743403994387
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,medium_35_40,CatBoost,16,0.01579276188559665,0.028984892555822865
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,narrow_36_385,Ridge,16,0.013843258702718035,0.03306674211797698
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,narrow_36_385,ExtraTrees,16,0.005067930008388931,0.09032304950432034
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,narrow_36_385,RandomForest,16,0.008721398559786134,0.05248599387641393
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,narrow_36_385,HistGB,16,0.0965569558654169,0.004740743375269921
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,narrow_36_385,XGBoost,16,0.007421884113956554,0.06167587265922542
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,narrow_36_385,LightGBM,16,0.09655695528037211,0.004740743403994387
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,narrow_36_385,CatBoost,16,0.016344016921404615,0.028007283545473965
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,very_narrow_365_38,Ridge,16,0.012734790605943819,0.035944951980558595
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,very_narrow_365_38,ExtraTrees,16,0.006676511256102715,0.06856142273855988
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,very_narrow_365_38,RandomForest,16,0.010352503223410164,0.044216489888418954
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,very_narrow_365_38,HistGB,16,0.0965569558654169,0.004740743375269921
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,very_narrow_365_38,XGBoost,16,0.01692474213668028,0.027046292469511173
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,very_narrow_365_38,LightGBM,16,0.09655695528037211,0.004740743403994387
pmax_features_missing,All pmax-related features are removed from the all-window feature set.,False,Cell12,very_narrow_365_38,CatBoost,16,0.018485876213696403,0.024762231627471855
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell01,full_32_42,Ridge,14,0.013082801191682212,0.06498279450948913
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell01,full_32_42,ExtraTrees,14,0.01774967125471473,0.04789706468952551
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell01,full_32_42,RandomForest,14,0.02020106887533747,0.04208476371593433
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell01,full_32_42,HistGB,14,0.0923983770233876,0.009201000782192666
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell01,full_32_42,XGBoost,14,0.018246522863751332,0.04659283150523669
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell01,full_32_42,LightGBM,14,0.09239837731617025,0.009201000753037467
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell01,full_32_42,CatBoost,14,0.019203525425138864,0.04427089139860205
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell01,medium_35_40,Ridge,14,0.016811300825636012,0.050570573591388356
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell01,medium_35_40,ExtraTrees,14,0.018012341900800716,0.0471985910533836
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell01,medium_35_40,RandomForest,14,0.021213283543779004,0.04007664484164206
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell01,medium_35_40,HistGB,14,0.0923983770233876,0.009201000782192666
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell01,medium_35_40,XGBoost,14,0.015746528640791898,0.05399012765085845
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell01,medium_35_40,LightGBM,14,0.09239837731617025,0.009201000753037467
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell01,medium_35_40,CatBoost,14,0.018889451239344584,0.04500698143283985
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell01,narrow_36_385,Ridge,14,0.012166102616580252,0.06987915187608208
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell01,narrow_36_385,ExtraTrees,14,0.01720865257855385,0.04940288807423254
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell01,narrow_36_385,RandomForest,14,0.017972060309944245,0.04730437932935992
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell01,narrow_36_385,HistGB,14,0.0923983770233876,0.009201000782192666
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell01,narrow_36_385,XGBoost,14,0.014833845966656403,0.0573119783006197
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell01,narrow_36_385,LightGBM,14,0.09239837731617025,0.009201000753037467
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell01,narrow_36_385,CatBoost,14,0.01822169306445874,0.04665632121586671
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell01,very_narrow_365_38,Ridge,14,0.02799686717265716,0.03036615926957121
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell01,very_narrow_365_38,ExtraTrees,14,0.020936603603512335,0.040606262663839154
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell01,very_narrow_365_38,RandomForest,14,0.02349625930784881,0.036182664581203915
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell01,very_narrow_365_38,HistGB,14,0.0923983770233876,0.009201000782192666
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell01,very_narrow_365_38,XGBoost,14,0.02456509512984565,0.034608344917792404
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell01,very_narrow_365_38,LightGBM,14,0.09239837731617025,0.009201000753037467
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell01,very_narrow_365_38,CatBoost,14,0.027072849994537608,0.03140257924161182
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell03,full_32_42,Ridge,14,0.007083382755123419,0.0986088031613729
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell03,full_32_42,ExtraTrees,14,0.008839832506163993,0.07901553465659696
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell03,full_32_42,RandomForest,14,0.018762676680079894,0.03722733816400785
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell03,full_32_42,HistGB,14,0.10040597085946533,0.006956606328882982
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell03,full_32_42,XGBoost,14,0.018034485430104576,0.03873049205128827
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell03,full_32_42,LightGBM,14,0.1004059706428207,0.006956606343893158
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell03,full_32_42,CatBoost,14,0.02077366601407447,0.03362355711292629
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell03,medium_35_40,Ridge,14,0.012085025309547213,0.057797504435328786
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell03,medium_35_40,ExtraTrees,14,0.010709785212369843,0.06521925658278768
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell03,medium_35_40,RandomForest,14,0.019035334692792297,0.03669410211253701
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell03,medium_35_40,HistGB,14,0.10040597085946533,0.006956606328882982
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell03,medium_35_40,XGBoost,14,0.02186571258629254,0.03194428536025308
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell03,medium_35_40,LightGBM,14,0.1004059706428207,0.006956606343893158
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell03,medium_35_40,CatBoost,14,0.021531436252986442,0.03244022132548477
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell03,narrow_36_385,Ridge,14,0.0063705551559004375,0.10964253010703784
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell03,narrow_36_385,ExtraTrees,14,0.009086333870311296,0.07687194011959951
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell03,narrow_36_385,RandomForest,14,0.016116555545299168,0.04333956139361168
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell03,narrow_36_385,HistGB,14,0.10040597085946533,0.006956606328882982
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell03,narrow_36_385,XGBoost,14,0.017901220933777832,0.03901881856552606
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell03,narrow_36_385,LightGBM,14,0.1004059706428207,0.006956606343893158
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell03,narrow_36_385,CatBoost,14,0.021599847894818554,0.03233747579757063
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell03,very_narrow_365_38,Ridge,14,0.027162740114510996,0.025714807188522214
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell03,very_narrow_365_38,ExtraTrees,14,0.02150000835046632,0.032487641197269504
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell03,very_narrow_365_38,RandomForest,14,0.025992149055966092,0.026872907341044208
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell03,very_narrow_365_38,HistGB,14,0.10040597085946533,0.006956606328882982
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell03,very_narrow_365_38,XGBoost,14,0.028898650497623524,0.024170147331295848
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell03,very_narrow_365_38,LightGBM,14,0.1004059706428207,0.006956606343893158
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell03,very_narrow_365_38,CatBoost,14,0.03091977377724168,0.02259022530483462
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell10,full_32_42,Ridge,14,0.011956990426948257,0.06395295073903885
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell10,full_32_42,ExtraTrees,14,0.015226021673328026,0.050222242781145315
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell10,full_32_42,RandomForest,14,0.01870198283655379,0.04088791317450834
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell10,full_32_42,HistGB,14,0.0913015101498513,0.008375385842823055
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell10,full_32_42,XGBoost,14,0.012444444574421154,0.0614478886734863
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell10,full_32_42,LightGBM,14,0.09130151081106722,0.008375385782167566
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell10,full_32_42,CatBoost,14,0.017227426172463676,0.04438765302254094
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell10,medium_35_40,Ridge,14,0.016409189782718735,0.046601020733297
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell10,medium_35_40,ExtraTrees,14,0.015932753508243056,0.04799452768477149
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell10,medium_35_40,RandomForest,14,0.01948402649110142,0.03924676797030886
ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",False,Cell10,medium_35_40,HistGB,14,0.0913015101498513,0.008375385842823055
