experiment,scenario,description,test_cell,model,exclude_outliers,n_train,n_test,n_features,n_experts,RMSE,MAE,R2
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell01,HistGB,False,47,11,19,,0.03702358081385916,0.029479356523214883,0.8146204535540144
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell03,HistGB,False,48,10,19,,0.031332049983954266,0.024648592238849708,0.6583497282817611
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell10,HistGB,False,46,12,19,,0.041571683917228805,0.03342484725619654,0.7110803713803201
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell11,HistGB,False,43,15,19,,0.05122442443848839,0.04512415946762125,0.5907077769585949
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell12,HistGB,False,48,10,19,,0.03919863329324102,0.03186035283796147,0.7851073833245643
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell01,XGBoost,False,47,11,19,,0.00850363486047592,0.007014608902386083,0.9902205555921478
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell03,XGBoost,False,48,10,19,,0.022577597111081312,0.01843378567299726,0.8225975607710448
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell10,XGBoost,False,46,12,19,,0.013293872199177914,0.008761598171252771,0.9704549442660554
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell11,XGBoost,False,43,15,19,,0.0188072930229915,0.016303118195172658,0.9448263265537205
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell12,XGBoost,False,48,10,19,,0.02243718053510112,0.018370673998314213,0.9295929401632859
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell01,LightGBM,False,47,11,19,,0.03895857646249948,0.032678224070064536,0.7947367816874079
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell03,LightGBM,False,48,10,19,,0.031745761902593615,0.02449235415686426,0.649267784664761
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell10,LightGBM,False,46,12,19,,0.04330461735900259,0.03287349045974525,0.6864908461657009
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell11,LightGBM,False,43,15,19,,0.047553259363827205,0.043312388263868386,0.6472720316970173
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell12,LightGBM,False,48,10,19,,0.040601653837775226,0.034860440492822976,0.7694489564504792
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell01,CatBoost,False,47,11,19,,0.017639077286812774,0.014567481617791422,0.9579218438236183
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell03,CatBoost,False,48,10,19,,0.01545725281100538,0.013487228547128305,0.9168487525006139
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell10,CatBoost,False,46,12,19,,0.011524724459060085,0.00855552332616874,0.9777954019260638
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell11,CatBoost,False,43,15,19,,0.009839522963433486,0.007024122862783244,0.9848982455232039
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell12,CatBoost,False,48,10,19,,0.023621168931109698,0.01947843582844132,0.9219662612877135
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell01,MAW-GME,False,47,11,19,7.0,0.012893542782661364,0.011035205275024733,0.9775172461200419
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell03,MAW-GME,False,48,10,19,7.0,0.0180796063794387,0.014735226203230645,0.8862419625442625
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell10,MAW-GME,False,46,12,19,7.0,0.009644487654398917,0.007916258330813894,0.9844496510928803
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell11,MAW-GME,False,43,15,19,7.0,0.012345017982756121,0.010082884330545732,0.9762281614608777
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell12,MAW-GME,False,48,10,19,7.0,0.021705855859634613,0.019080453821929966,0.934107881107141
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell01,Ridge,False,47,11,49,,0.014158509407475497,0.012562456055881304,0.9728893430021724
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell03,Ridge,False,48,10,49,,0.020518715417492967,0.020206919023415638,0.8534774442686466
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell10,Ridge,False,46,12,49,,0.010440354908450985,0.009501080695458686,0.9817773161977447
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell11,Ridge,False,43,15,49,,0.018249660106725372,0.01632777898187913,0.9480496020589739
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell12,Ridge,False,48,10,49,,0.015228482982214724,0.013838047194776415,0.9675665663649929
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell01,ExtraTrees,False,47,11,49,,0.009546539019843071,0.008469039197148294,0.9876747175935101
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell03,ExtraTrees,False,48,10,49,,0.020872793030143395,0.02062223867137779,0.8483769311219966
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell10,ExtraTrees,False,46,12,49,,0.0062429525393566014,0.00518295878507206,0.9934842879758966
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell11,ExtraTrees,False,43,15,49,,0.005038212079262946,0.0038726438928007017,0.9960405742093269
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell12,ExtraTrees,False,48,10,49,,0.015005416488163056,0.012409565367771469,0.9685097758299169
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell01,RandomForest,False,47,11,49,,0.010749469344915785,0.009834378464117256,0.9843728771602507
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell03,RandomForest,False,48,10,49,,0.021743527778548155,0.021374980022816237,0.8354627766070533
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell10,RandomForest,False,46,12,49,,0.006402835796336506,0.005261907030298829,0.993146277072414
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell11,RandomForest,False,43,15,49,,0.004425988188097222,0.003471950166429627,0.9969443766565937
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell12,RandomForest,False,48,10,49,,0.014388877295223472,0.012671945668831541,0.9710443404251874
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell01,HistGB,False,47,11,49,,0.03714068434292171,0.03152910588483834,0.8134459085654803
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell03,HistGB,False,48,10,49,,0.04398700258732704,0.03203951433968002,0.3266313599937134
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell10,HistGB,False,46,12,49,,0.03431573025586149,0.02989671953506189,0.8031350932286331
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell11,HistGB,False,43,15,49,,0.024103320597330367,0.021874972029960582,0.9093781189380022
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell12,HistGB,False,48,10,49,,0.03833790017822172,0.033441075662029404,0.7944410983379612
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell01,XGBoost,False,47,11,49,,0.0050389940098765065,0.0037859257435396724,0.9965660603438806
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell03,XGBoost,False,48,10,49,,0.02384927330233498,0.023218815727254937,0.8020504813919633
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell10,XGBoost,False,46,12,49,,0.012653223884212033,0.009942610318446843,0.9732339552485877
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell11,XGBoost,False,43,15,49,,0.008950419549956064,0.006546677567899328,0.9875041413299575
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell12,XGBoost,False,48,10,49,,0.008945705082258124,0.006722263739143452,0.9888079717704801
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell01,LightGBM,False,47,11,49,,0.03719043184233532,0.0310933485789235,0.8129458200456083
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell03,LightGBM,False,48,10,49,,0.04456504729983416,0.03277926940680481,0.3088172470642444
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell10,LightGBM,False,46,12,49,,0.038410486152733986,0.03384010622424639,0.7533498279272538
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell11,LightGBM,False,43,15,49,,0.0263460900374187,0.022184379436530354,0.8917291213053365
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell12,LightGBM,False,48,10,49,,0.03799077735660446,0.03240427648382466,0.7981466301770215
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell01,CatBoost,False,47,11,49,,0.01381993366525618,0.012656278486147931,0.9741704469149335
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell03,CatBoost,False,48,10,49,,0.020340801859412474,0.01959635996197926,0.8560073621563702
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell10,CatBoost,False,46,12,49,,0.009164137396555288,0.007586428402595713,0.9859600681862989
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell11,CatBoost,False,43,15,49,,0.006249767478604127,0.005237939092152066,0.9939073386732779
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell12,CatBoost,False,48,10,49,,0.013657013074386964,0.011520778861669023,0.9739149847874922
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell01,MAW-GME,False,47,11,49,28.0,0.00991225338628158,0.009114241286218879,0.9867123014904104
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell03,MAW-GME,False,48,10,49,28.0,0.019820220633833485,0.01908624467829686,0.8632834412593324
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell10,MAW-GME,False,46,12,49,28.0,0.00845226036270656,0.008126901253734775,0.9880566118163322
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell11,MAW-GME,False,43,15,49,28.0,0.0032472916807549973,0.0026266051954104102,0.9983551665936976
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell12,MAW-GME,False,48,10,49,28.0,0.01373694162762569,0.012274541302951015,0.9736087628293393
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell01,Ridge,False,47,11,41,,0.013067132650711638,0.011432106132792007,0.9769077859401049
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell03,Ridge,False,48,10,41,,0.018590611961777092,0.018137531341609413,0.8797205257510554
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell10,Ridge,False,46,12,41,,0.009337881822422905,0.009093618822404328,0.9854226506633273
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell11,Ridge,False,43,15,41,,0.004227830253291771,0.003733280682144713,0.9972118611220486
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell12,Ridge,False,48,10,41,,0.013581254293474884,0.012794246029354205,0.9742035819787472
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell01,ExtraTrees,False,47,11,41,,0.00949567965411194,0.008169633072371589,0.9878056941182338
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell03,ExtraTrees,False,48,10,41,,0.01817214696437127,0.017858885982186136,0.8850744396494288
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell10,ExtraTrees,False,46,12,41,,0.005390497687118889,0.004287760771559772,0.9951422009801331
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell11,ExtraTrees,False,43,15,41,,0.0035660160421809757,0.0028069297293435475,0.9980164374361546
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell12,ExtraTrees,False,48,10,41,,0.01215812571123653,0.01082728132916061,0.9793265526172238
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell01,RandomForest,False,47,11,41,,0.01172845912787239,0.010458805736004682,0.9813968326709006
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell03,RandomForest,False,48,10,41,,0.014354802188184074,0.013984923539959537,0.9282868872879573
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell10,RandomForest,False,46,12,41,,0.00651096466312008,0.005590485602795024,0.9929128358558398
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell11,RandomForest,False,43,15,41,,0.004569061701929653,0.003521579402427862,0.996743632857997
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell12,RandomForest,False,48,10,41,,0.013843779993828565,0.01232387218705976,0.9731966534423928
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell01,HistGB,False,47,11,41,,0.03673289791882868,0.027817673844204617,0.8175199636571426
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell03,HistGB,False,48,10,41,,0.03100847038666166,0.02610409914725652,0.6653700287831696
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell10,HistGB,False,46,12,41,,0.03996954913612793,0.03169482667687818,0.7329206481712456
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell11,HistGB,False,43,15,41,,0.043871431814528634,0.03848639326407023,0.6997777087548922
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell12,HistGB,False,48,10,41,,0.03959956585081406,0.03515925267789627,0.7806889606330818
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell01,XGBoost,False,47,11,41,,0.008329535586201899,0.0072758101074215506,0.990616895548023
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell03,XGBoost,False,48,10,41,,0.025161644098664213,0.023564951820394586,0.7796656648949715
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell10,XGBoost,False,46,12,41,,0.010395093101532343,0.008034594616115776,0.9819349743911544
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell11,XGBoost,False,43,15,41,,0.012271197986310422,0.009532135463617367,0.9765116102666062
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell12,XGBoost,False,48,10,41,,0.012677406295665036,0.009208478330662018,0.9775228904474689
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell01,LightGBM,False,47,11,41,,0.037081620709475585,0.02926395770764989,0.8140387786989596
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell03,LightGBM,False,48,10,41,,0.03157049843808053,0.02594883740366304,0.6531297715757101
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell10,LightGBM,False,46,12,41,,0.0380935776265707,0.031130996966361468,0.7574030485470804
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell11,LightGBM,False,43,15,41,,0.04534218028192366,0.04060904489270075,0.6793109605774534
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell12,LightGBM,False,48,10,41,,0.040244614762293546,0.034550761273408684,0.7734859250689261
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell01,CatBoost,False,47,11,41,,0.014856267950379063,0.01234646772945993,0.9701513686236632
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell03,CatBoost,False,48,10,41,,0.016748948917756724,0.01569143601903523,0.9023709046413368
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell10,CatBoost,False,46,12,41,,0.0062657429637108675,0.005549498108679958,0.9934366288308513
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell11,CatBoost,False,43,15,41,,0.006478714401833818,0.004867415614613583,0.9934527791737728
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell12,CatBoost,False,48,10,41,,0.01448302925707083,0.012279277930347665,0.9706641646140327
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell01,MAW-GME,False,47,11,41,28.0,0.010708805378111395,0.009199073347161553,0.9844908846353452
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell03,MAW-GME,False,48,10,41,28.0,0.01622624171550584,0.014955738407960651,0.9083695052626309
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell10,MAW-GME,False,46,12,41,28.0,0.00739501422007827,0.007108391050153928,0.990857607935315
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell11,MAW-GME,False,43,15,41,28.0,0.006956671089134758,0.005946576905626699,0.9924511245682031
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell12,MAW-GME,False,48,10,41,28.0,0.014540403681550143,0.013285147154913912,0.9704312767989856
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell01,Ridge,True,44,9,61,,0.013299171055169944,0.011273672109353015,0.9538363363953004
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell03,Ridge,True,43,10,61,,0.01993198535104547,0.019679642389824493,0.8617372254593335
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell10,Ridge,True,42,11,61,,0.00857263917558526,0.008190288915198381,0.9821655666705932
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell11,Ridge,True,39,14,61,,0.015434433522366169,0.011652366166544128,0.9440133643656319
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell12,Ridge,True,44,9,61,,0.015906734178907075,0.015003142240937437,0.9255285313592649
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell01,ExtraTrees,True,44,9,61,,0.010474271334337868,0.009747945800900314,0.9713648960667927
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell03,ExtraTrees,True,43,10,61,,0.019503617836808807,0.019288560211927087,0.8676163026879192
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell10,ExtraTrees,True,42,11,61,,0.005568600984665157,0.004723678883514871,0.9924747241331668
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell11,ExtraTrees,True,39,14,61,,0.004950226498712548,0.003460162932985424,0.9942409198503884
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell12,ExtraTrees,True,44,9,61,,0.013688948569823316,0.01234003283812842,0.9448471378314882
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell01,RandomForest,True,44,9,61,,0.010640049007432753,0.010123380706968301,0.9704512998985348
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell03,RandomForest,True,43,10,61,,0.02023510732609482,0.019284301868077437,0.8574998985663993
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell10,RandomForest,True,42,11,61,,0.00598461633724511,0.00478389186831164,0.991308337520542
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell11,RandomForest,True,39,14,61,,0.010540139008444973,0.007390387664821926,0.9738906741341699
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell12,RandomForest,True,44,9,61,,0.013998320064898602,0.012841205679321257,0.9423260482244804
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell01,HistGB,True,44,9,61,,0.03363686512576186,0.02739271221327492,0.7046872816413792
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell03,HistGB,True,43,10,61,,0.04958192744761312,0.0415871376421015,0.1444390380519548
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell10,HistGB,True,42,11,61,,0.03185602078453876,0.027250526975476193,0.7537289978799241
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell11,HistGB,True,39,14,61,,0.09904830715960289,0.0845963427285028,-1.3056697206168337
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell12,HistGB,True,44,9,61,,0.043878740951945626,0.03612206383282041,0.4333222164898912
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell01,XGBoost,True,44,9,61,,0.007618924890999789,0.006893515889902748,0.9848490973353439
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell03,XGBoost,True,43,10,61,,0.025218844465677487,0.022948854370138237,0.778662747095365
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell10,XGBoost,True,42,11,61,,0.00718731218755568,0.005459194828838398,0.9874638770172253
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell11,XGBoost,True,39,14,61,,0.012563217651085104,0.010375990543287845,0.9629059076423019
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell12,XGBoost,True,44,9,61,,0.014338545427167554,0.011964935891990805,0.9394884796525055
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell01,LightGBM,True,44,9,61,,0.030650459113533764,0.026172025690415546,0.7547973880411641
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell03,LightGBM,True,43,10,61,,0.05106797035449188,0.04070890498808631,0.09238566986393937
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell10,LightGBM,True,42,11,61,,0.03495090592771102,0.028038942815073575,0.7035529726211942
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell11,LightGBM,True,39,14,61,,0.09904830578969133,0.08459634168825605,-1.3056696568385888
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell12,LightGBM,True,44,9,61,,0.04462838457249752,0.033905775219944485,0.41379407301286586
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell01,CatBoost,True,44,9,61,,0.012981845420446465,0.01108889876358574,0.9560130357052539
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell03,CatBoost,True,43,10,61,,0.02460966962083073,0.022395817196167078,0.7892266413900118
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell10,CatBoost,True,42,11,61,,0.011803877820388834,0.00897217963898378,0.9661873167114097
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell11,CatBoost,True,39,14,61,,0.021292032432506675,0.016199452831999504,0.893453982920949
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell12,CatBoost,True,44,9,61,,0.01778102039728632,0.015285202252734146,0.9069446746656145
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell01,MAW-GME,True,44,9,61,28.0,0.010597787997209679,0.009555906056303718,0.9706855615936026
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell03,MAW-GME,True,43,10,61,28.0,0.021209480746727294,0.019545006229910532,0.8434459808951806
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell10,MAW-GME,True,42,11,61,28.0,0.0066676493881098,0.006167762672574118,0.9892111355891274
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell11,MAW-GME,True,39,14,61,28.0,0.014250370591670425,0.010621761470613666,0.9522739712280797
StructuredWindowAblation,all_windows_available,All window-specific features are available.,Cell12,MAW-GME,True,44,9,61,28.0,0.014614426869358656,0.013174468028481693,0.9371375289960023
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell01,Ridge,True,44,9,19,,0.015544728953769823,0.013697033348119744,0.9369307841485646
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell03,Ridge,True,43,10,19,,0.019703811986448137,0.01915508577483872,0.8648846599138411
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell10,Ridge,True,42,11,19,,0.011873151393355506,0.011103858126910142,0.9657892782639395
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell11,Ridge,True,39,14,19,,0.0034098578978716317,0.0025799514473907287,0.9972674032802566
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell12,Ridge,True,44,9,19,,0.01534292482306276,0.014066174783860321,0.9307142080015375
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell01,ExtraTrees,True,44,9,19,,0.009090131864648047,0.007921614536212885,0.9784329129989878
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell03,ExtraTrees,True,43,10,19,,0.017796134927556575,0.017563423327816807,0.8897812379717414
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell10,ExtraTrees,True,42,11,19,,0.006450987238603538,0.005202230428852059,0.9899009018947393
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell11,ExtraTrees,True,39,14,19,,0.005618514832423423,0.004344111820604465,0.9925809884903242
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell12,ExtraTrees,True,44,9,19,,0.014576973574600582,0.01304741798461827,0.9374593192085158
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell01,RandomForest,True,44,9,19,,0.008009231608725555,0.007509971828660866,0.9832570172813754
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell03,RandomForest,True,43,10,19,,0.017905608940832086,0.01673451318180662,0.8884210321840218
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell10,RandomForest,True,42,11,19,,0.007692437030442176,0.00637886342463436,0.9856398781444152
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell11,RandomForest,True,39,14,19,,0.014199725231617872,0.010533348077406626,0.9526126019667226
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell12,RandomForest,True,44,9,19,,0.014920137052615771,0.013514320050691333,0.934480059184021
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell01,HistGB,True,44,9,19,,0.017094767426550524,0.014279204069464467,0.9237258253503134
