dataset,test_cell,deployment_model,expert_window,expert_model,expert_inner_rmse,expert_rank_score,expert_weight,expert_model_size_kb,n_features
Dataset 1,Cell12,MAW-GME-full-36experts,narrow_36_385,ExtraTrees,0.010208667380935498,0.011700396658794408,0.04313735669470886,1955.8212890625,19
Dataset 1,Cell12,MAW-GME-full-36experts,medium_35_40,Ridge,0.011742317202873049,0.012023177638615047,0.0419792679515813,2.306640625,19
Dataset 1,Cell12,MAW-GME-full-36experts,medium_35_40,ExtraTrees,0.010680025743782243,0.012240609569026733,0.04123358402467633,1956.9326171875,19
Dataset 1,Cell12,MAW-GME-full-36experts,full_32_42,ElasticNet,0.01244364968536126,0.012745439711921968,0.03960037714804576,2.3623046875,19
Dataset 1,Cell12,MAW-GME-full-36experts,narrow_36_385,RandomForest,0.011438949619792036,0.013015144344261338,0.03877976412443431,1280.580078125,19
Dataset 1,Cell12,MAW-GME-full-36experts,full_32_42,RandomForest,0.01147770755799807,0.013059192299854198,0.038648962158982426,1280.3984375,19
Dataset 1,Cell12,MAW-GME-full-36experts,medium_35_40,ElasticNet,0.013086625446990716,0.013406129180731268,0.03764876738255896,2.3896484375,19
Dataset 1,Cell12,MAW-GME-full-36experts,very_narrow_365_38,ExtraTrees,0.01205384308370949,0.013815605472280576,0.03653290847058044,1957.1552734375,19
Dataset 1,Cell12,MAW-GME-full-36experts,very_narrow_365_38,Ridge,0.014101318077858416,0.01444551378549659,0.034939862549000014,2.388671875,19
Dataset 1,Cell12,MAW-GME-full-36experts,medium_35_40,RandomForest,0.012902595138368946,0.014680446304994243,0.03438071712674595,1279.86328125,19
Dataset 1,Cell12,MAW-GME-full-36experts,narrow_36_385,CatBoost,0.013686524572479541,0.014961811548866109,0.03373416892222004,104.978515625,19
Dataset 1,Cell12,MAW-GME-full-36experts,very_narrow_365_38,ElasticNet,0.015695293972191895,0.016085993326624904,0.03137663254601976,2.4716796875,19
Dataset 1,Cell12,MAW-GME-full-36experts,very_narrow_365_38,RandomForest,0.014409815895240994,0.016395371387028266,0.03078456082228683,1281.2109375,19
Dataset 1,Cell12,MAW-GME-full-36experts,very_narrow_365_38,CatBoost,0.015198968625506414,0.016615503092463582,0.030376709566825994,105.1484375,19
Dataset 1,Cell12,MAW-GME-full-36experts,full_32_42,CatBoost,0.017565697876885458,0.019200777515266235,0.026286662206550786,105.2734375,19
Dataset 1,Cell12,MAW-GME-full-36experts,full_32_42,XGBoost,0.017236199474999374,0.01923862760923292,0.02623494582960157,344.0908203125,19
Dataset 1,Cell12,MAW-GME-full-36experts,very_narrow_365_38,SVR,0.018876351496325324,0.019669421916764396,0.02566035550235595,8.3759765625,19
Dataset 1,Cell12,MAW-GME-full-36experts,narrow_36_385,XGBoost,0.017917049571101795,0.019999924246961776,0.025236313743893166,344.263671875,19
Dataset 1,Cell12,MAW-GME-full-36experts,medium_35_40,XGBoost,0.017982022251162234,0.020075973001516933,0.025140717417195677,351.900390625,19
Dataset 1,Cell12,MAW-GME-full-36experts,medium_35_40,CatBoost,0.019846266487188242,0.02169592623793876,0.023263555440901907,105.30859375,19
Dataset 1,Cell12,MAW-GME-full-36experts,very_narrow_365_38,XGBoost,0.0200613373627633,0.022397909473371377,0.02253444192053741,349.0439453125,19
Dataset 1,Cell12,MAW-GME-full-36experts,narrow_36_385,SVR,0.021596247861960575,0.022447858676316008,0.02248430008173021,8.1474609375,19
Dataset 1,Cell12,MAW-GME-full-36experts,medium_35_40,SVR,0.02987471840108373,0.03110583389881873,0.016226038333997054,8.1337890625,19
Dataset 1,Cell12,MAW-GME-full-36experts,full_32_42,SVR,0.03023776632392588,0.03147862899751683,0.01603387667279313,7.623046875,19
Dataset 1,Cell12,MAW-GME-full-36experts,full_32_42,LightGBM,0.08960006455178395,0.09302144859190062,0.005425894445795194,104.1064453125,19
Dataset 1,Cell12,MAW-GME-full-36experts,medium_35_40,LightGBM,0.08960006455178395,0.09302869528521765,0.005425471782780604,104.505859375,19
Dataset 1,Cell12,MAW-GME-full-36experts,narrow_36_385,LightGBM,0.08960006455178395,0.09303230767205281,0.005425261115097232,104.8056640625,19
Dataset 1,Cell12,MAW-GME-full-36experts,very_narrow_365_38,LightGBM,0.08960006455178395,0.09305026117707871,0.005424214342729301,104.4716796875,19
Dataset 1,Cell12,MAW-GME-full-36experts,full_32_42,HistGB,0.08960006484068406,0.09682370555878674,0.005212820150525173,84.41796875,19
Dataset 1,Cell12,MAW-GME-full-36experts,medium_35_40,HistGB,0.08960006484068406,0.09682473842377877,0.005212764543466741,84.453125,19
Dataset 1,Cell12,MAW-GME-full-36experts,narrow_36_385,HistGB,0.08960006484068406,0.09682486263810709,0.005212757856134976,84.451171875,19
Dataset 1,Cell12,MAW-GME-full-36experts,very_narrow_365_38,HistGB,0.08960006484068406,0.09682670155522509,0.005212658856287727,84.50390625,19
Dataset 1,Cell12,Fast-MAW-GME-K3-latency-aware,narrow_36_385,ElasticNet,0.006466363945336781,0.006624757726444259,0.44312217087943034,2.4033203125,19
Dataset 1,Cell12,Fast-MAW-GME-K3-latency-aware,narrow_36_385,Ridge,0.00982021575761683,0.010055912504996762,0.291925624432297,2.3203125,19
Dataset 1,Cell12,Fast-MAW-GME-K3-latency-aware,full_32_42,ExtraTrees,0.009667166035989825,0.011079654198181717,0.26495220468827263,1954.5146484375,19
Dataset 1,Cell12,Fast-MAW-GME-K5-latency-aware,narrow_36_385,ElasticNet,0.006466363945336781,0.006624757726444259,0.29492247152349405,2.4033203125,19
Dataset 1,Cell12,Fast-MAW-GME-K5-latency-aware,narrow_36_385,Ridge,0.00982021575761683,0.010055912504996762,0.19429275336809576,2.3203125,19
Dataset 1,Cell12,Fast-MAW-GME-K5-latency-aware,full_32_42,ExtraTrees,0.009667166035989825,0.011079654198181717,0.17634044102822682,1954.5146484375,19
Dataset 1,Cell12,Fast-MAW-GME-K5-latency-aware,full_32_42,Ridge,0.011396562646712835,0.011667260420006362,0.16745929431804102,2.279296875,19
Dataset 1,Cell12,Fast-MAW-GME-K5-latency-aware,narrow_36_385,ExtraTrees,0.010208667380935498,0.011700396658794408,0.16698503976214235,1955.8212890625,19
