experiment,scenario,scenario_description,test_cell,model,exclude_outliers,n_features,RMSE,MAE,R2
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell55,ExtraTrees,False,46,0.005009677095368535,0.0037874225258434035,0.9907646127056762
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell51,RandomForest,False,46,0.0032828888890959257,0.0017342252791465202,0.9964026609278264
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell52,RandomForest,False,46,0.0021506300320404135,0.0014978423488994268,0.9983857985817328
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell53,RandomForest,False,46,0.0018382959453369504,0.0012301595669516072,0.9988326323287983
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell54,RandomForest,False,46,0.00159704949759711,0.0011171487657623067,0.9990964774339767
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell55,RandomForest,False,46,0.00488229155484245,0.0030669205895359525,0.9912283142161964
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell51,HistGB,False,46,0.005346638599376187,0.0031653981350769364,0.9904581921766152
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell52,HistGB,False,46,0.004134655214274821,0.0026665992057333895,0.9940337024017396
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell53,HistGB,False,46,0.0035261860088888317,0.0020710918442119705,0.9957047619409591
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell54,HistGB,False,46,0.002772539163183935,0.0016620883962851142,0.9972769373729985
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell55,HistGB,False,46,0.007090180358521079,0.003971241024379649,0.9815009165843582
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell51,XGBoost,False,46,0.005189737027176852,0.0030494204728661193,0.9910099996105769
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell52,XGBoost,False,46,0.0019816763582168667,0.0016223399755657176,0.9986294598312052
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell53,XGBoost,False,46,0.0012614729456565748,0.0009412694170965999,0.9994502912056994
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell54,XGBoost,False,46,0.0029070072727479393,0.001464673986278525,0.99700639505619
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell55,XGBoost,False,46,0.00484784376042517,0.0030312751757115603,0.9913516576247055
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell51,LightGBM,False,46,0.005068561569490131,0.0032055451174063465,0.9914249144920422
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell52,LightGBM,False,46,0.004757188329488341,0.0033640906338789855,0.9921018204590855
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell53,LightGBM,False,46,0.003871320045054738,0.0022650132923927803,0.9948227998409278
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell54,LightGBM,False,46,0.004546657821946221,0.0024829046085283737,0.9926770378011512
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell55,LightGBM,False,46,0.008087152917433497,0.004986112986191163,0.9759327230631216
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell51,CatBoost,False,46,0.006163780528303808,0.0048397267734986696,0.9873187127609462
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell52,CatBoost,False,46,0.004966826605075616,0.003972750243809065,0.9913903735315451
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell53,CatBoost,False,46,0.004913537419634368,0.0036900635857587,0.9916600136668264
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell54,CatBoost,False,46,0.004538921437790372,0.0034759830043436983,0.9927019374314567
StructuredWindowAblation,pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",Cell55,CatBoost,False,46,0.010579098369712296,0.009180049885435776,0.9588155798338988
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell51,Ridge,False,36,0.002913603962568934,0.0022179368649297,0.9971664554522394
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell52,Ridge,False,36,0.005543758392933613,0.005259597181210693,0.9892740713999061
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell53,Ridge,False,36,0.004879849640731059,0.0044293816390031954,0.9917739814499911
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell54,Ridge,False,36,0.01564549766956325,0.01520308141235044,0.9132876382172831
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell55,Ridge,False,36,0.010132316409796636,0.009704148966751367,0.9622207674101285
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell51,ExtraTrees,False,36,0.002842377847355534,0.0018090120086745227,0.9973033000562819
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell52,ExtraTrees,False,36,0.0025651596217479136,0.001968788565560354,0.9977035600026805
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell53,ExtraTrees,False,36,0.0015662548404454886,0.0010438508492731052,0.9991525742514491
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell54,ExtraTrees,False,36,0.0016046321768752507,0.0011782404606790551,0.999087877342154
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell55,ExtraTrees,False,36,0.004775345641395287,0.003479332696013532,0.9916083904602894
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell51,RandomForest,False,36,0.0031047527132927666,0.0016882601114961582,0.9967824667974038
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell52,RandomForest,False,36,0.002146507146375031,0.0014776359519251326,0.9983919816895785
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell53,RandomForest,False,36,0.001777996989592559,0.0011973512565052707,0.9989079592465695
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell54,RandomForest,False,36,0.0015437593943057955,0.0010527976910007259,0.9991557686455057
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell55,RandomForest,False,36,0.0046963989565812865,0.0029403244799747637,0.9918835594704214
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell51,HistGB,False,36,0.00492046692079536,0.0029524855794318054,0.9919186923646961
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell52,HistGB,False,36,0.0039326513998081646,0.0023966094279147627,0.9946024432824263
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell53,HistGB,False,36,0.0031472526898254586,0.0019210640841200567,0.9965783149672655
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell54,HistGB,False,36,0.0038958358236209334,0.0021102758397304293,0.9946234517902176
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell55,HistGB,False,36,0.006462386749952011,0.003775006335451454,0.9846318519445022
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell51,XGBoost,False,36,0.004744295468243486,0.002862801592227632,0.9924870160068863
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell52,XGBoost,False,36,0.0021684790357537256,0.0017810418036318053,0.9983588934908526
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell53,XGBoost,False,36,0.001306678543214384,0.0009703181873787569,0.9994101870243172
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell54,XGBoost,False,36,0.0026605655019407808,0.0014049757867802346,0.9974924467646817
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell55,XGBoost,False,36,0.004727847186399012,0.0030363948563311596,0.9917744962116375
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell51,LightGBM,False,36,0.003946615058404169,0.0022277496406460677,0.9948010152462804
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell52,LightGBM,False,36,0.004157383689610093,0.002864066638881092,0.9939679278424586
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell53,LightGBM,False,36,0.0035684444568637296,0.002380694177987777,0.9956011952440121
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell54,LightGBM,False,36,0.005004091932965014,0.0029805630149220266,0.9911294037955124
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell55,LightGBM,False,36,0.007312582832338485,0.0048691747363501054,0.9803221682858647
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell51,CatBoost,False,36,0.005374647975856585,0.004196069631960339,0.9903579571863945
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell52,CatBoost,False,36,0.0048248539016071375,0.003813101666599801,0.9918755373427909
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell53,CatBoost,False,36,0.0035961419571414583,0.00277154862967935,0.9955326450791032
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell54,CatBoost,False,36,0.006615960033187177,0.004155502609616038,0.984494420687861
StructuredWindowAblation,ica_shape_features_missing,"All windows are available, but ICA-shape features such as ic_std, peak_width, and DVA features are removed.",Cell55,CatBoost,False,36,0.009488077074486841,0.0078909437112036,0.966872241390529
StructuredWindowAblation,all_windows_available,All voltage-window features are available.,Cell51,Ridge,True,61,0.005204076322712208,0.0038994044773695852,0.9909602520561402
StructuredWindowAblation,all_windows_available,All voltage-window features are available.,Cell52,Ridge,True,61,0.005524794705251509,0.005163948351231175,0.9893473268530744
StructuredWindowAblation,all_windows_available,All voltage-window features are available.,Cell53,Ridge,True,61,0.00606579883460689,0.00523890631098294,0.9872897875454415
StructuredWindowAblation,all_windows_available,All voltage-window features are available.,Cell54,Ridge,True,61,0.015976438238146165,0.015201550371852064,0.9095804834827826
StructuredWindowAblation,all_windows_available,All voltage-window features are available.,Cell55,Ridge,True,61,0.010592297370542188,0.010215237513986612,0.958712748329043
StructuredWindowAblation,all_windows_available,All voltage-window features are available.,Cell51,ExtraTrees,True,61,0.002732425049977504,0.0017948443489545448,0.9975078996687092
StructuredWindowAblation,all_windows_available,All voltage-window features are available.,Cell52,ExtraTrees,True,61,0.002629902155401745,0.0020028335520887453,0.9975861765931696
StructuredWindowAblation,all_windows_available,All voltage-window features are available.,Cell53,ExtraTrees,True,61,0.0015790541154797166,0.0010111304573669374,0.9991386675066111
StructuredWindowAblation,all_windows_available,All voltage-window features are available.,Cell54,ExtraTrees,True,61,0.001694382244356401,0.0012438623592449132,0.9989829904424318
StructuredWindowAblation,all_windows_available,All voltage-window features are available.,Cell55,ExtraTrees,True,61,0.005133758551721579,0.0038768538373066632,0.9903014563740303
StructuredWindowAblation,all_windows_available,All voltage-window features are available.,Cell51,RandomForest,True,61,0.00319189491379892,0.0017111917746816636,0.9965993167990416
StructuredWindowAblation,all_windows_available,All voltage-window features are available.,Cell52,RandomForest,True,61,0.0020911172333587273,0.0014457010394529164,0.998473899710954
StructuredWindowAblation,all_windows_available,All voltage-window features are available.,Cell53,RandomForest,True,61,0.001881429531207102,0.0012221548908054622,0.9987772076408218
StructuredWindowAblation,all_windows_available,All voltage-window features are available.,Cell54,RandomForest,True,61,0.0015659164922410714,0.001090720477830973,0.9991313607545667
StructuredWindowAblation,all_windows_available,All voltage-window features are available.,Cell55,RandomForest,True,61,0.004859555019223105,0.0030442766679837936,0.9913098224011487
StructuredWindowAblation,all_windows_available,All voltage-window features are available.,Cell51,HistGB,True,61,0.0047000382610925895,0.0028193105972673855,0.9926265321096022
StructuredWindowAblation,all_windows_available,All voltage-window features are available.,Cell52,HistGB,True,61,0.0035970419353571256,0.002155038288178066,0.9954843807656575
StructuredWindowAblation,all_windows_available,All voltage-window features are available.,Cell53,HistGB,True,61,0.003239061443198821,0.0019481905988443984,0.9963757747970259
StructuredWindowAblation,all_windows_available,All voltage-window features are available.,Cell54,HistGB,True,61,0.00321486764692178,0.0018237326136025646,0.9963387579045092
StructuredWindowAblation,all_windows_available,All voltage-window features are available.,Cell55,HistGB,True,61,0.006542895598728731,0.003805927789908834,0.9842465519108548
StructuredWindowAblation,all_windows_available,All voltage-window features are available.,Cell51,XGBoost,True,61,0.0049979539867089145,0.0029871841964765012,0.991662160831063
StructuredWindowAblation,all_windows_available,All voltage-window features are available.,Cell52,XGBoost,True,61,0.002144594081121725,0.0017548311749249717,0.9983948466910921
StructuredWindowAblation,all_windows_available,All voltage-window features are available.,Cell53,XGBoost,True,61,0.0013376899903190416,0.0009798479260507142,0.9993818587045262
StructuredWindowAblation,all_windows_available,All voltage-window features are available.,Cell54,XGBoost,True,61,0.0026680700728914475,0.0014185908812043176,0.9974782808657616
StructuredWindowAblation,all_windows_available,All voltage-window features are available.,Cell55,XGBoost,True,61,0.00472361398082766,0.0029990366728796505,0.9917892194708576
StructuredWindowAblation,all_windows_available,All voltage-window features are available.,Cell51,LightGBM,True,61,0.004209591914354674,0.002633385830009445,0.9940850783026384
StructuredWindowAblation,all_windows_available,All voltage-window features are available.,Cell52,LightGBM,True,61,0.004297702506575062,0.0029103290943216144,0.9935538707137342
StructuredWindowAblation,all_windows_available,All voltage-window features are available.,Cell53,LightGBM,True,61,0.0034432486676346484,0.0021276535917684114,0.9959044372954521
StructuredWindowAblation,all_windows_available,All voltage-window features are available.,Cell54,LightGBM,True,61,0.004200063262631241,0.00245696114857237,0.993750951221955
StructuredWindowAblation,all_windows_available,All voltage-window features are available.,Cell55,LightGBM,True,61,0.007907747568154698,0.005396780455906082,0.9769886954836651
StructuredWindowAblation,all_windows_available,All voltage-window features are available.,Cell51,CatBoost,True,61,0.006436973851361538,0.005241182562421966,0.9861696714747449
StructuredWindowAblation,all_windows_available,All voltage-window features are available.,Cell52,CatBoost,True,61,0.004842321071406509,0.003699735661897869,0.9918166057154849
StructuredWindowAblation,all_windows_available,All voltage-window features are available.,Cell53,CatBoost,True,61,0.004840845523907184,0.0034635968690429333,0.9919049552945981
StructuredWindowAblation,all_windows_available,All voltage-window features are available.,Cell54,CatBoost,True,61,0.007165343903867768,0.0043440897563189395,0.9818123608276241
StructuredWindowAblation,all_windows_available,All voltage-window features are available.,Cell55,CatBoost,True,61,0.0106660979408987,0.008740266112920397,0.9581354160471481
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell51,Ridge,True,13,0.013276496397053424,0.011710845647066115,0.9411649711822617
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell52,Ridge,True,13,0.012679669360700327,0.010795919543795064,0.9438897543469649
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell53,Ridge,True,13,0.00827179966384481,0.006455716941625322,0.9763638455852826
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell54,Ridge,True,13,0.01484381469172056,0.013912360333220295,0.9219463352256126
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell55,Ridge,True,13,0.020804514329027187,0.01975583025613806,0.8407238282327599
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell51,ExtraTrees,True,13,0.005371298426012159,0.0032562690422149,0.9903699715320234
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell52,ExtraTrees,True,13,0.0033058919836408593,0.0017969211103384215,0.9961857985136906
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell53,ExtraTrees,True,13,0.0024700654473060624,0.001634907662591939,0.9978923731411709
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell54,ExtraTrees,True,13,0.00238298696086238,0.001565326214185697,0.9979883816769327
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell55,ExtraTrees,True,13,0.004846406207661688,0.0029668821082674194,0.9913567859274193
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell51,RandomForest,True,13,0.0050867138661456115,0.002879297705358535,0.9913633837299544
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell52,RandomForest,True,13,0.002304635707370913,0.0012344834019376199,0.9981463365566421
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell53,RandomForest,True,13,0.0023304459290167077,0.0016087772727432935,0.9981239048311872
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell54,RandomForest,True,13,0.002524829278000822,0.0015272338930257677,0.9977417798093184
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell55,RandomForest,True,13,0.004078918841111544,0.0025866263914106967,0.9938775425797008
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell51,HistGB,True,13,0.00604892555779419,0.0035186693637721425,0.987786912003372
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell52,HistGB,True,13,0.005346305479811312,0.0031228598642613183,0.9900245188474216
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell53,HistGB,True,13,0.005867821100844467,0.0032904065134292766,0.9881059288429908
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell54,HistGB,True,13,0.004619592514287936,0.003043864578391924,0.9924402124881014
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell55,HistGB,True,13,0.006447473567310471,0.0038509365656954307,0.9847026999331144
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell51,XGBoost,True,13,0.005442498633172819,0.003554195268419742,0.9901129742804541
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell52,XGBoost,True,13,0.004995549513762534,0.003561888979036442,0.9912905075295333
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell53,XGBoost,True,13,0.003148537409853626,0.0020033475101224733,0.9965755209084861
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell54,XGBoost,True,13,0.0028931165342823742,0.0020158231401471017,0.9970349357712166
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell55,XGBoost,True,13,0.0047204871931329825,0.0032863033504421197,0.9918000860956102
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell51,LightGBM,True,13,0.006368662517814255,0.0040472834034078675,0.9864616580844897
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell52,LightGBM,True,13,0.005968328948290998,0.0039630579328028635,0.987568262955298
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell53,LightGBM,True,13,0.006177567066899336,0.003726203327533658,0.9868170762123951
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell54,LightGBM,True,13,0.004927222127373884,0.0027925398789239663,0.9913998399485242
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell55,LightGBM,True,13,0.006924695811873854,0.0043330437602552615,0.9823543749789573
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell51,CatBoost,True,13,0.007583540327993432,0.005889593591150477,0.9808038998157672
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell52,CatBoost,True,13,0.007181335825052926,0.005318491103573548,0.982001480411843
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell53,CatBoost,True,13,0.004178558446848093,0.00342439228143795,0.9939684384273596
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell54,CatBoost,True,13,0.005765589466198672,0.00400481322644188,0.988224220038542
StructuredWindowAblation,only_full_window,Only full-window features are available.,Cell55,CatBoost,True,13,0.009993110138008547,0.008055187766127538,0.9632517220113112
StructuredWindowAblation,only_medium_window,Only medium-window features are available.,Cell51,Ridge,True,13,0.004906480013203443,0.003718144713624223,0.9919645708766224
StructuredWindowAblation,only_medium_window,Only medium-window features are available.,Cell52,Ridge,True,13,0.004340140163623026,0.0038063305804970234,0.9934259375910341
StructuredWindowAblation,only_medium_window,Only medium-window features are available.,Cell53,Ridge,True,13,0.004251359899832346,0.003216095834902271,0.9937564363002352
StructuredWindowAblation,only_medium_window,Only medium-window features are available.,Cell54,Ridge,True,13,0.016995543423773494,0.016546430851927467,0.8976772127387096
StructuredWindowAblation,only_medium_window,Only medium-window features are available.,Cell55,Ridge,True,13,0.011699712239666317,0.010955776110295924,0.9496283699054759
StructuredWindowAblation,only_medium_window,Only medium-window features are available.,Cell51,ExtraTrees,True,13,0.0042822174339373405,0.0025837309588890426,0.9938792246894478
StructuredWindowAblation,only_medium_window,Only medium-window features are available.,Cell52,ExtraTrees,True,13,0.0014751203156905183,0.001052870005139694,0.9992405814508059
StructuredWindowAblation,only_medium_window,Only medium-window features are available.,Cell53,ExtraTrees,True,13,0.0019700446009988277,0.0011719985272607579,0.9986593083012054
StructuredWindowAblation,only_medium_window,Only medium-window features are available.,Cell54,ExtraTrees,True,13,0.001820020497628469,0.0012580024376702807,0.9988265764253995
StructuredWindowAblation,only_medium_window,Only medium-window features are available.,Cell55,ExtraTrees,True,13,0.004466386058364988,0.0030052908072714588,0.9926591193458183
StructuredWindowAblation,only_medium_window,Only medium-window features are available.,Cell51,RandomForest,True,13,0.004124307347587191,0.002322324830458036,0.9943223181854189
StructuredWindowAblation,only_medium_window,Only medium-window features are available.,Cell52,RandomForest,True,13,0.0014623489300974206,0.0010463879914204678,0.9992536744052863
StructuredWindowAblation,only_medium_window,Only medium-window features are available.,Cell53,RandomForest,True,13,0.0015277096646127892,0.0011085033181134898,0.9991937709260807
StructuredWindowAblation,only_medium_window,Only medium-window features are available.,Cell54,RandomForest,True,13,0.001902292815192767,0.0011625923810577434,0.9987180916216523
StructuredWindowAblation,only_medium_window,Only medium-window features are available.,Cell55,RandomForest,True,13,0.0037073478551486556,0.0023439541454885852,0.9949421922282928
StructuredWindowAblation,only_medium_window,Only medium-window features are available.,Cell51,HistGB,True,13,0.006300839066364176,0.003618123650857797,0.9867484774187852
StructuredWindowAblation,only_medium_window,Only medium-window features are available.,Cell52,HistGB,True,13,0.005081882960575527,0.0028523958387836534,0.9909868701118426
StructuredWindowAblation,only_medium_window,Only medium-window features are available.,Cell53,HistGB,True,13,0.0037375408077573694,0.002073414521450116,0.9951744292258096
StructuredWindowAblation,only_medium_window,Only medium-window features are available.,Cell54,HistGB,True,13,0.004404904322302766,0.002454514491886062,0.9931265431577783
StructuredWindowAblation,only_medium_window,Only medium-window features are available.,Cell55,HistGB,True,13,0.006363258572263117,0.0035782033182190963,0.9850997077182109
StructuredWindowAblation,only_medium_window,Only medium-window features are available.,Cell51,XGBoost,True,13,0.004796935845804461,0.0029592645355311434,0.9923193703036055
StructuredWindowAblation,only_medium_window,Only medium-window features are available.,Cell52,XGBoost,True,13,0.0020553016221412593,0.0017159028180144063,0.9985257285940705
StructuredWindowAblation,only_medium_window,Only medium-window features are available.,Cell53,XGBoost,True,13,0.0013038382842283974,0.0008562111703841679,0.9994127483289962
StructuredWindowAblation,only_medium_window,Only medium-window features are available.,Cell54,XGBoost,True,13,0.0030793754409555313,0.0017856791345268435,0.9966408644091015
StructuredWindowAblation,only_medium_window,Only medium-window features are available.,Cell55,XGBoost,True,13,0.004355210626539586,0.002881259219881522,0.9930200233233356
StructuredWindowAblation,only_medium_window,Only medium-window features are available.,Cell51,LightGBM,True,13,0.005971098627115172,0.003581607272057124,0.9880991633005912
StructuredWindowAblation,only_medium_window,Only medium-window features are available.,Cell52,LightGBM,True,13,0.004994765677834944,0.00327445579629047,0.991293240473128
StructuredWindowAblation,only_medium_window,Only medium-window features are available.,Cell53,LightGBM,True,13,0.0034221325726521614,0.0017763472259574213,0.9959545162286892
StructuredWindowAblation,only_medium_window,Only medium-window features are available.,Cell54,LightGBM,True,13,0.005641409098599784,0.0033318702320821823,0.9887260153265
StructuredWindowAblation,only_medium_window,Only medium-window features are available.,Cell55,LightGBM,True,13,0.007504708479166556,0.005123908222739797,0.9792745819935953
StructuredWindowAblation,only_medium_window,Only medium-window features are available.,Cell51,CatBoost,True,13,0.0076664630860957435,0.0059943110734992896,0.9803818024067569
StructuredWindowAblation,only_medium_window,Only medium-window features are available.,Cell52,CatBoost,True,13,0.0034894182587643595,0.00281990898044866,0.995750553452409
StructuredWindowAblation,only_medium_window,Only medium-window features are available.,Cell53,CatBoost,True,13,0.004760305656400127,0.0033528049394594265,0.9921720781339254
StructuredWindowAblation,only_medium_window,Only medium-window features are available.,Cell54,CatBoost,True,13,0.0038843493566774485,0.0026180630346954764,0.9946551094386532
StructuredWindowAblation,only_medium_window,Only medium-window features are available.,Cell55,CatBoost,True,13,0.008603362086549748,0.00713657067522382,0.9727621986838342
StructuredWindowAblation,only_narrow_window,Only narrow-window features are available.,Cell51,Ridge,True,13,0.007361299805424017,0.006262462711396755,0.9819125219107885
StructuredWindowAblation,only_narrow_window,Only narrow-window features are available.,Cell52,Ridge,True,13,0.0040804405155302256,0.0031357666890339253,0.994189139968721
StructuredWindowAblation,only_narrow_window,Only narrow-window features are available.,Cell53,Ridge,True,13,0.004494580781637233,0.0033920356744797367,0.9930216108499389
StructuredWindowAblation,only_narrow_window,Only narrow-window features are available.,Cell54,Ridge,True,13,0.0048473012982140525,0.0035944817621227825,0.9916765709555678
StructuredWindowAblation,only_narrow_window,Only narrow-window features are available.,Cell55,Ridge,True,13,0.010297651799987092,0.009785210458799393,0.9609777730429565
