dataset,test_cell,deployment_model,expert_window,expert_model,expert_inner_rmse,expert_rank_score,expert_weight,expert_model_size_kb,n_features
Dataset 3,Cell52,MAW-GME-full-50experts,very_narrow_335_340,KNN,0.014608642253502765,0.015571923699431809,0.008130344528185484,33.216796875,18
Dataset 3,Cell52,MAW-GME-full-50experts,full_27_36,SVR-RBF,0.016972556117830953,0.017951627125853947,0.007052570473592392,22.279296875,18
Dataset 3,Cell52,MAW-GME-full-50experts,full_27_36,Ridge,0.018218613806294293,0.018632765828700267,0.006794757104919987,2.1162109375,18
Dataset 3,Cell52,MAW-GME-full-50experts,full_27_36,KNN,0.017512027606158345,0.018665157812332182,0.006782965319111343,33.09375,18
Dataset 3,Cell52,Fast-MAW-GME-K3-latency-aware,paper_335_350,RandomForest,0.0027503658035387723,0.0031968456678257338,0.33958995648902346,4448.421875,18
Dataset 3,Cell52,Fast-MAW-GME-K3-latency-aware,paper_335_350,ExtraTrees,0.0027173447728794506,0.00322819774011299,0.3362918884212301,16056.744140625,18
Dataset 3,Cell52,Fast-MAW-GME-K3-latency-aware,very_narrow_335_340,ExtraTrees,0.0028194055058588527,0.0033494477828817618,0.3241181550897464,16060.482421875,18
Dataset 3,Cell52,Fast-MAW-GME-K5-latency-aware,paper_335_350,RandomForest,0.0027503658035387723,0.0031968456678257338,0.21381818018394702,4448.421875,18
Dataset 3,Cell52,Fast-MAW-GME-K5-latency-aware,paper_335_350,ExtraTrees,0.0027173447728794506,0.00322819774011299,0.21174159664870587,16056.744140625,18
Dataset 3,Cell52,Fast-MAW-GME-K5-latency-aware,very_narrow_335_340,ExtraTrees,0.0028194055058588527,0.0033494477828817618,0.20407657164651138,16060.482421875,18
Dataset 3,Cell52,Fast-MAW-GME-K5-latency-aware,very_narrow_335_340,RandomForest,0.00294827640819124,0.003426841529256423,0.19946760324149632,4444.28515625,18
Dataset 3,Cell52,Fast-MAW-GME-K5-latency-aware,medium_32_35,RandomForest,0.003441187316634002,0.003999765700418421,0.1708960482793394,4449.673828125,18
Dataset 3,Cell53,MAW-GME-full-50experts,paper_335_350,ExtraTrees,0.002928506277332179,0.003479049671349986,0.037462629889212104,16059.556640625,18
Dataset 3,Cell53,MAW-GME-full-50experts,paper_335_350,RandomForest,0.0030199643380292717,0.0035101326615302915,0.03713089107707302,4449.96875,18
